sentence,label
It is of elegant wit.,1
It's depressing and not very well done.,0
The master of disguise should have been a sketch on Saturday night.,0
farts and urine.,0
signposts are markers marking the slow death of imagination.,0
"While I think it's on par with the first one, Stuart little 2 is a fun movie.",1
We were left cold.,0
refreshed.,1
lifeless execution,0
The style and flash of the double-cross that made mamet's house of games so fun last fall.,1
An art film.,1
echoes,1
A knockout of a closing line.,1
The amazing spider-man's skyscraper-trapeze motion is absolutely gorgeous.,1
A harrowing account.,1
"Unsurprisingly, predictably.",0
It was bland and surfacey.,0
This film is harsh and doesn't seek our tears.,1
The verdu is a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public.,1
What is it about full frontal?,0
The level of energy.,1
The real issues were tucked between the silly and crude storyline.,1
Various characters express their quirks.,1
Few will argue that it is the best of herzog's works.,1
That is not the least bit romantic or funny.,0
To cram them.,0
It may be the most fun and magical family fare of the holiday season.,1
It's funny and human and really pretty damned wonderful at the same time.,1
You want to leave the theater.,0
Can write and deliver a single liner.,1
His performance as bond was flawless.,1
A blob.,0
Its awkward.,0
I can eat popcorn.,0
The plot is guarded as if it were a virgin.,0
Over the head with a moral.,1
They are releasing it in theaters.,0
castrated,0
Are included.,1
Entering,1
You will love this movie.,1
It has its flaws.,0
brings a youthful aggressiveness.,1
quirkily appealing movie.,1
hitchcock's,1
media-drenched,0
A hands-off approach.,0
Its most enjoyable moments.,1
It was beautifully made.,1
lost on the target audience,0
hopelessly out.,0
It's far from disappointing.,1
suck up,0
It's not a good performance from the cast and it's not a good line of dialogue.,0
The background is a welcome change from the atmosphere of films like philadelphia and american beauty.,1
To seek our sympathies.,1
The dissipated length was an hour.,0
A beautifully recorded photograph.,1
The most honest document of all time.,1
It has a broad insensitivity towards african-americans.,0
falls short.,0
It earns extra points by acting as if it were real.,0
will probably be,1
It is as deep as a petri dish and as well-characterized as a telephone book.,0
uplifting,1
too calm.,0
It shows little curiosity.,0
If the filmmakers come up with nothing new.,0
"Time out offers an exploration that is more accurate than anything I have seen in an American film, in its treatment of the dehumanizing and ego-destroying process of unemployment.",1
There is a big movie where nothing happens.,0
It will leave you with a smile on your face and a grumble in your stomach.,1
Is it wonderful?,1
The dialogue is hoary.,0
Some of the dialogue is silly.,0
The finale turned john q into a tear jerker.,1
Don't live in a past and look ahead.,1
The tapestry of contemporary chinese life that this exciting new filmmaker has brought to the screen is unlike anything we have seen before.,1
sc2 is a movie that is autopilot and lacking in imagination.,0
It was well made.,1
"Highly entertaining, self-aggrandizing, politically motivated documentary-making.",1
A reminder of how they used to make movies.,1
Most of the actors are overshadowed by the exploitative violence.,1
tykwer's surface flash is a poor fit with kieslowski's pessimism.,0
The cure for insomnia.,0
The running time is almost negligible.,1
There is a reason to miss the interview.,0
It's too much to look over the old clothes and plastic at a garage sale.,0
Horns and halos remind us of our responsibility to question what is told as the truth.,1
It's lacking a depth in the story.,0
There is a potentially interesting idea.,1
The story about love and culture is turned into a cinematic poem by the little chinese seamstress.,1
There are many scenes that are tough enough to fit in a modern action movie.,1
jacques audiard is a director and co-writer who has only three films in this country.,1
It's pretty much the same as the course for Disney sequels.,0
A young woman who wants many things in life but fears she'll become her mother before she gets to fulfill her dreams in a comedy-drama about real women with curves.,1
"We are wrapped up in the characters, how they make their choices, and why.",1
It was made to air on pay cable to offer some modest amusements when there was nothing else to watch.,0
It feels like the longest 90 minutes of your movie-going life.,0
Its best moments.,1
A thin slice.,0
The pros and cons of love and family are examined.,1
Is not.,0
It was refreshing.,1
Go from desert to beach.,1
The movie that was the most disappointing was the one about the Allen family.,0
garth has progressed as nicely as  wayne.,0
The website feardotcom.com or the performance of stephen rea.,0
Creative action.,1
"In praise of love, he doesn't have the most fragmented charms I have found in previous works.",0
Delivers.,1
humor and humanity.,1
The drama was very good.,1
It's gorgeous.,1
To make it seem like the material is trivial.,0
Resist.,0
The new star wars has not escaped the rut that was created by the last one.,0
Fans of Chris Fuhrman's cult novel should be pleased by the gentle comic treatment of adolescents.,1
A stately sense.,1
The hitler's fate was shaped by the most random of chances.,0
It was suffocating and chilly.,0
Warm to go around with music and laughter.,1
The performances are amazing.,1
It makes my big fat greek wedding look like a drama.,0
"I was expecting something worse, but it looked like it.",0
A movie is a lark.,0
skeeved.,0
One bright star.,1
Is that doa?,0
This is a movie filled with unlikable idiots and it doesn't make a difference if their friendship is salvaged or not.,0
There are flatulence jokes and sexual references.,0
All things are insipid.,0
They should tap into a spiritual aspect of their characters.,1
The film is uplifting.,1
iconoclastic uses.,1
The novel is a novel.,1
It seems impossible that a musical about a cricket game could be so good.,1
on a show.,1
The acting is bad to very bad.,0
It was grandiloquent.,1
The downfall of one man was brought about by his lack of self-awareness.,0
It is powerful and reasonably fulfilling.,1
"The actresses in the lead roles are all more than competent, but personal velocity seems to be idling in neutral, so with a tighter editorial process and firmer direction this material could work.",0
More frightening than involving.,0
wonderful story,1
The movie is notpelling.,0
An interesting exercise by a writer.,1
Near-masterpiece.,1
"In Manhattan, the most aggressive and sincere attempt by jennifer lopez.",1
It was dismaying.,0
The price that was paid for flower-power liberation was fascinating.,1
That will be funnier than anything in the film.,0
They welcome a dash of the avant-garde with their humor.,1
The book has an irreverent energy.,1
"A gem of a romantic crime comedy that turns out to be clever, amusing and unpredictable.",1
It was felt like a sardonic shock.,1
The film becomes an enjoyable experience and you find yourself rooting for gai's character to avoid the fate that has befallen every other carmen before her.,1
leon is more than that.,1
The Saturday matinee has something to offer.,0
Its intended audience was children.,1
The film is hilarious and I thoroughly enjoyed it.,1
"If it were a clever adaptation of the bard's tragic play, it would be useless.",1
crossroads is nothing more than an hour-and-a-half-long commercial for britney's latest album.,0
The makers of this are doing it for the cash sequel.,0
"Enjoy a lot of jonah, and be happy, as it is laugh-out-loud lunacy with a pronounced pythonesque flavor.",1
You have seen a movie instead of a trailer.,1
fuzziness,0
It was plain lurid.,0
It is very believable.,1
Everyone except the characters in the movie can see coming a mile away.,0
Her tragedies.,0
waking up,0
terrific computer graphics.,1
They will have a fight.,1
A new and smart variation on several themes from horror films.,1
giving it a thumbs up,1
No satisfaction.,0
The demands of the tear-jerking.,1
"It's still top heavy with blazing guns, cheatfully filmed martial arts, disintegrating bloodsucker computer effects, and jagged camera moves that serve no other purpose than to call attention to themselves.",0
Like acid.,0
It was shallow and glib.,0
It turns very dark and funny.,1
It's almost worth seeing because it's so bad.,0
The bai brothers have taken a small piece of history and made it accessible to all of us.,1
A different type of person.,0
Criminal activity,1
It was a ground-breaking endeavor.,1
"Enough to keep you interested, but not so much that you want to bowl you over.",1
Is it all about performances?,1
The emotion is true for being so hot-blooded.,1
The monkey is playing with a ball.,1
As ponderous and charmless.,0
It's pretty stupid.,0
The worst dialogue.,0
There is no amount of imagination.,0
Ask for permission for a strike.,0
Its topic was chosen.,0
vivid imagination,1
One great score.,1
rah-rah,1
brutally honest.,1
The jokes are sophomoric and the acting is very bad.,0
Too few laughs.,0
"Thoughtless, random, superficial humor and thoughtless.",0
It was oddly quirky.,1
Freshman mistake.,0
"chin's film serves up cold comfort and style, as many good ideas as bad.",1
seemingly,1
ramsay is very talented.,1
The tiresome rant of an aging filmmaker still thumbing his nose at convention was dismissed.,0
The extra effort to see an artist who is still committed to growth in his ninth decade is worth it.,1
Superb already relayed dark visions.,1
More repetition than creativity.,0
"It was designed to fill time, providing no sense of suspense.",0
"It has many out-sized, out of character and porous action set.",0
It was essentially.,1
Anything new.,1
The film is bright and flashy.,1
The art direction and costumes are beautiful and insightful.,1
penetrating,1
As smart.,1
The emotions seem real.,1
Sexy.,1
"The celebrity, the high life, and the mystery.",1
"A comedy with a solid cast, noteworthy characters, delicious dialogue and a wide supply of effective sight gags is often amusing.",1
A good movie.,1
The worthy successor.,1
"It shows excess in business and pleasure, allowing us to find the small moments, and leave off with a grand whimper.",1
The best films.,1
Both wit and warmth.,1
rife with nutty cliches and a lot of dialogue.,0
Its low groan-to-guffaw ratio.,0
It is difficult and endless.,0
Super troopers suffers because it doesn't have enough vices to merit its 103-minute length.,0
"Being about nothing is funnier than being about something, so a simpler, leaner treatment would have been preferable.",0
A terrifying study of bourgeois angst and its subsequent reinvention by one man.,0
It is a trend that has been going on for a long time and does a splendid job of racial profiling.,1
"There are a lot of characters in this picture, and not one of them is flat.",1
will be put to sleep or confused by the visuals.,0
A film that is poorly structured.,0
"It succeeds through sincerity because it is faithful, sad, and a walk to remember.",1
"The fluid motion is astounding on any number of levels, including the physical demands made on bttner, and it implies in its wake the intractable flow of history.",1
There is a soap opera.,1
A little comedy.,1
You can see it in the surf shots.,1
The scenes are fascinating and the movie is cheap and an insult to their efforts.,0
The film may be hard to understand for people who are not already wearing black.,0
"Robert rodriguez' family-film plot is elegant and mature, unlike most contemporary adult movies.",1
This film may not work.,0
There is a lot of material in the film.,1
The closing scenes of the film seem to ask if our civilization can cure vincent's complaint.,1
Freddy might have been the name of the dog that molested him.,0
The document is the worst possibilities of mankind.,0
The kidman who holds the film together with a kittenish performance that gradually accumulates more layers.,1
rank frustration from those,0
Director Shekhar kapur gives ample opportunity for large-scale action and suspense.,1
There are strange and wonderful creatures in this place.,1
"The whole thing feels like a ruse, a tactic to cover up the fact that the picture is constructed around flimsy ideas.",0
"twitchy acting, failed jokes.",0
This is a movie for a larger-than-life figure who has been awarded mythic status in contemporary culture.,1
Is that rare animal known as a perfect family film?,1
One hopes that Mr. plympton will find a place for a professional screenwriter.,0
It was structured and.,1
It's hard to quibble with a movie boasting many genuine cackles.,1
An angel.,1
The sequel is intended for the home video market.,0
The power of the performance seems larger than life and fragile.,1
lacks in newness.,0
Interview loses its mystery and becomes a tv episode rather than a documentary that you actually buy into.,0
There is a rich detail.,1
Different bodies for sharp objects to rip through.,0
Does it have a single surprise up its sleeve?,0
janey,1
It is tacky and reprehensible.,0
A great performance and a reminder of dickens grandeur.,1
The cockettes give a glimpse into a culture that is hell-bent on expressing itself in every way imaginable.,1
A good old fashioned adventure for kids.,1
Excellent.,1
One depressing situation after another for its entire running time.,0
It is sentimental but also analytical and surrenders to the illogic of its characters.,0
It has piercing domestic drama with spikes of humor.,1
There is war-movie stuff.,0
"Like kubrick before him, he understands the workings of the spirit of the planet, but he won't touch its skin.",1
The movie is wafer-thin.,0
He seems to go out of his way to turn the classic mistaken identity farce into a brutally labored and unfunny hokum.,0
A james bond series for kids is a part of the movie landscape.,1
"Since last week's reign of fire, we have had a good b-movie playing in theaters.",0
It gives viewers a chance to learn and travel.,1
Jack nicholson's career was understated.,1
I will never listen to marvin gaye or the supremes the same way again.,1
It traps audiences in a series of nasty situations that we would pay a lot of money to not be looking at.,0
poignant and funny film.,1
"The historical, philosophy and",1
The star is forced to play second fiddle to the dull effects that allow the suit to come to life.,0
rubbo's dumbed-down tactics.,0
"It's a lot, but has a funny moment or two.",0
This bland blank of a man with unimaginable demons was convincing.,0
There is a patchy combination of soap operas.,0
These athletes have banged their brains into the ground a lot.,0
"If you are depressed before watching this film, be warned.",0
The large-format film is well suited to capture these musicians in full regalia and the imax sound system lets you feel the beat down to your toes.,1
A satire of desperation and cinematic deception.,1
The movie is pleasant.,1
His discovery was surprising.,1
Children.,1
served up with humor.,1
Bring their characters to life.,1
"It was poetic, earnest and dull.",0
It works its way up to just bad.,0
A very good picture of a human.,1
Take on the upscale lifestyle.,1
"Dong never pushes for insights beyond the superficial tensions of the dynamic he is analyzing, and the film settles too easily along the expectations of the audience.",0
So stupid.,0
A coma.,0
guilty-pleasure is a daytime-drama type.,1
It is still possible to create an engaging story that keeps you guessing.,1
The person takes a hat-in-hand approach,1
The prettiest pictures tell the best story.,1
I realized that I just did not care.,0
A life that was lived is captured.,1
"In the flip-flops of courting, we often reel in when we should be playing out.",1
And it is.,1
Most accurate.,1
You would probably call the police if you grabbed your kids and ran.,0
It is emotionally and narratively complex.,1
The sermon was tender.,1
We had no trouble sitting down.,1
It was secondhand.,0
One could rent the original and get the same story.,0
tense with suspense to the edge of your seat,1
The movie triumph over obstacles.,1
"I do not see the point, but I am sure the filmmaker would disagree.",0
They were lost in the translation.,0
dramatized pbs program,0
I know I should have laughed.,1
It was a lot of suffering.,0
A comedian who starts off promising but ends up flopping.,0
It's not that funny.,0
He has faith in the ability of images to convey the truth.,1
The visuals become dullingly repetitive.,0
is fiercely intelligent and ambitious,1
skip the film.,0
It is necessary.,1
The subject is rich.,1
Put it up for 146 minutes.,0
This is a made-for-movie comedy special.,0
finds warmth.,1
It's funny.,1
It no longer recognizes the needs of the moviegoer for compelling plots and real characters because of its inflated mythology.,0
Like showgirls.,1
A film is a stultifying thing.,0
The film is bad.,0
under cars,1
Step up if you are susceptible to blue hilarity.,1
The best performance in years.,1
A rough-hewn project.,0
As peas.,0
The voice of the star of the road trip was undercut.,0
He brings together the players through the ranks.,1
A police-procedural thriller that takes its title all too literally.,0
fantasies,1
The ranks.,1
Survive a screening with no harm done.,0
It's possible that you haven't seen the highest production values.,0
The film settles in and becomes addictive in a guilty-pleasure kind of fashion.,1
"Despite some first-rate performances by its lead, sit through.",0
A new and smart variation.,1
"If they broke out into elaborate dance routines, singing and finger snapping it would have held my attention, but as it stands I kept looking for the last exit from Brooklyn.",0
Yes.,1
It has been done before but never so vividly.,1
"The bodily function jokes are about what you would expect, but there are lots of funny stuff in this movie.",1
"One fantastic visual trope is with dreams, daydreams, and memories.",1
It feels like a short stretched out to feature length.,0
Linguistic commentary.,0
It is still fun and enjoyable and so aggressively silly that it is more than a worthwhile effort.,1
Does it make sense?,0
The light of the exit sign was powerfully drawn toward me.,0
The highest production values you have ever seen.,1
exuberance,1
"It has a sensitive acting, an unadorned view of rural life, and a subtle direction from its first timer hilary birmingham.",1
There are arbitrary flashbacks.,0
Will forgive the flaws and love the film.,1
The same olives have been used in the cocktail since 1962.,0
The story is relevant in the beginning.,1
Conservative or heart?,1
It is a little too cute.,0
careless,0
Nettelbeck sees working women for whom she shows little understanding.,0
It is paper-thin and decidedly unoriginal.,0
It's obvious and obnoxious.,0
David Hennings' cinematography is called blue crush.,1
The rohmer still has a sense of his audience.,1
lightweight.,0
works well here.,1
Period- perfect.,1
A movie that is uncomfortable.,0
crimes,0
This unlikely odyssey features a pathetic hero who is all too human and is a comedy about middle America and middle age.,1
It's more enjoyable than I anticipated.,1
A rock-solid little genre picture.,1
A curiousness reminiscent of Truffaut.,1
It is very delicious.,1
Bring off.,1
They have given it a one-star rating.,0
"She is a pretty woman, but she is not a working girl.",1
Mr. deeds is a film that is a collection of not-so-funny gags and scattered moments of lazy humor.,0
You can be forgiven for thinking that you've spent the past 20 minutes looking at your watch and waiting for frida to die.,0
You have to give the audience a reason to want to work for it.,0
A film is dead.,0
Its director's performance was very good.,1
"There is suspense, surprise and emotional conviction.",1
The opera's drama and lyricism is captured by the director.,1
It includes every top-notch british actor who did not appear in gosford park.,1
The actors have perfect comic timing and genuine chemistry.,1
The movie is easy to watch if it isn't memorable.,1
It is possible to provide insight into a fascinating part of theater history.,1
The following things are not entertaining.,0
You wish you had seen the images.,0
"It offers hope, unlike many other hollywood movies.",1
It was burnt-out.,0
With talent.,1
rush through,0
"It shows that if you give a film maker an unlimited amount of fake blood, nothing good can happen.",0
Fiennes wanders around in an attempt to recite bland police procedural details.,0
keeps you.,1
That is a rare family movie.,1
Have you been sitting at the edge of your seat for a long time?,1
I have never seen a film that was willing to champion the fallibility of the human heart.,1
hoary dialogue,0
oscar-sweeping,1
The deviously used the guise of a modern motion picture.,1
Be disappointed.,0
The movie starts with a lemon drop.,0
Every visual joke is predictable.,0
The deal is funnier.,1
The first one is charming.,1
The person is uplifting.,1
You might as well be watching a rerun.,0
I don't know what kind of movie they were making.,0
The performances are overstated.,0
There are many jokes about men in heels.,0
"Without de niro, the city would slip under the waves.",0
Sources of humor can be fertile.,1
A caper that is not original or funny.,0
"Death to smoochy is often very funny, but what is even more remarkable is the integrity of devito's vision.",1
No one involved shows the slightest interest in acting.,0
"The chemistry between the bullock and grant is hard to predict, but it is sensational and everything meshes in this elegant entertainment.",1
That may be best forgotten.,0
It rises in its courage and comedy.,1
We will be left stranded with nothing more than our lesser appetites.,0
It's sick and sick.,0
Its screenplay is an auto-critique and its clumsiness is its most damning censure.,0
An interesting slice of history.,1
It is a small but rewarding comedy that takes aim at contemporary southern adolescence and never stops.,1
ferrera,0
"The characters are complex and laden with baggage, and are not like a frothy piece.",1
Unusual power.,1
It was lovely.,1
"wallace is smart to vary the pitch of his movie, balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams.",1
"Are we dealing with dreams, visions or being told what actually happened as if it were the third ending of a clue?",0
wears a thin outfit.,0
Be interested.,1
In remembrance.,1
The stories of breitbart and hanussen are fascinating.,1
"A comedy with a solid cast, noteworthy characters and delicious dialogue.",1
It's so small that it's not much more than notes for a science-fiction horror film.,0
Better acting and a funnier character.,1
keep this fresh.,1
A reasonably creative eighth-grader.,0
The movie's tone and performance were flat.,0
It's an entertaining movie.,1
It can seem very simple minded.,0
morgan freeman and ashley judd are fine actors.,0
That is worse than its title.,0
"Unlikable, uninteresting.",0
The plot is very thin.,0
It was creepsiness.,0
"It is an homage to the love and compassion that comes from years of seeing it all, a condition only the old are capable of.",1
Is just so tired.,0
looks closely.,1
The lead actors share no chemistry or charisma.,0
It was modestly surprising.,1
A lot of flavor.,1
"One of those contrived sequel that fails on its own and makes you second-guess your affection for the original is called "".",0
It stands out.,1
Business was phoned in.,0
The funniest motion.,1
It will evolve.,1
A work of journalism.,1
Sometimes it was half-lit.,0
It helped change a nation.,1
The discovery of the wizard of god in the fifth trek flick was a reminder of the ridiculous stabs at existentialism.,0
The same love story and parable can be obtained.,1
Exactly how bad.,0
In a crisis.,0
"It's not a film for the faint of heart or conservative of spirit, but for the rest of us, it's a must-see.",1
A guilt-free trip.,1
Like the wanderers and a bronx tale.,1
It is overwhelmed by its lack of purpose and seeks excitement in high drama.,0
"Norton has to recite bland police procedural details, fiennes wanders around in an attempt to seem weird, and hopkins looks like a drag queen.",0
Unblinking work.,1
"Her character became a caricature, even with that radioactive hair.",0
"A wonderfully loopy tale of love, longing, and voting.",1
It was dull and instantly forgettable.,0
emerges in the front ranks of china's renowned filmmakers.,1
Part of the canon.,1
"This is not an original idea at all, with nothing in sight.",0
One great story.,1
The story is predictable.,0
"The movie is more interesting than the script, which lags badly in the middle and lurches between not-very-funny comedy, unconvincing dramatics and some last-minute action.",0
You can trust a movie.,1
It was only half an hour long.,0
fontaine's willingness to wander into the dark areas of parent-child relationships without flinching is what makes it great.,1
The formula for home alone.,1
It is funny to amuse the un religious parents who escort their children to megaplex screenings.,1
It was horrible.,0
The character is shallow and immature.,0
The best.,1
It is a real masterpiece.,1
Good movie.,1
exceedingly rare.,1
It stalls in its lackluster gear of emotional blandness and comes off as a two-way time-switching myopic mystery.,0
Professionals.,1
Of the best rock.,1
has stopped challenging himself,0
More than a worthwhile effort.,1
The best work by ms. bullock.,1
A collection of kid-movie clich̩s.,0
Abandon.,0
It is full of energy and fun.,1
It is that rare among sequels.,1
The double-cross that made mamet's house of games so much fun last fall.,1
A comedy that is fresh and entertaining.,1
competent and pleasant.,1
Really solid.,1
A moving film to watch.,1
Have you done that?,0
It was designed to make you feel guilty for ignoring what the filmmakers believe.,0
"A film that was entertaining, smart and directed.",1
It was a playful spirit.,1
A family-oriented non-disney film that is actually funny without hitting below the belt is one of the rare types of films.,1
It was enjoyable in its laid-back way.,1
recommend.,1
Two hours feels like four.,0
"The way this all works out makes the women look like stereotypical caretakers and moral teachers, instead of serious athletes.",0
Takes hold of it.,1
"A giant commercial for universal studios, where the action takes place.",0
The acting for most of the time.,1
One of the few cool actors who never seems to notice his own coolness.,1
That is a liability.,0
It is often preachy and poorly acted.,0
Is the reality passably real when your subject is illusion?,0
The chemistry between the bullock and grant is hard to predict and absolutely essential.,1
It is melancholic.,0
It's funny in a twisted way.,1
Its cast is delightful.,1
Is the film better?,1
It should be modernized with encomia.,1
"There are some cute moments, funny scenes, and it hits the target audience.",1
If you liked the previous movies.,1
This piece is treading the line between sentimental and sentimental.,1
The cartoons on Saturdays.,1
And flourishes.,1
bounces,1
It is one of the most exciting action films to come out of China.,1
New York's finest.,1
The only thing avary seems to care about are mean giggles and pulchritude.,0
The movie that swam away with the summer award was the sleeper movie.,0
How will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass shattering?,0
He refused to compromise his vision.,1
Your interest will last until the end.,1
"ivan is a prince of a fellow, but he comes across as shallow and glib, and there is no indication that he is responsible for putting together any movies of particular value or merit.",0
The computer animation is pretty.,1
More watchable.,1
It was stylish but steady.,1
With tension.,0
As sharp as a sword.,1
The police thriller is very tense.,1
"At times, low-tech magic realism is present.",0
"The problems with the film are not related to the script, but rather mediocre performances by most of the actors involved.",0
There is counter-cultural and hedonistic creativity.,1
It is one of the rare docs that makes the journey feel like a party.,1
Gradually makes us believe she is a person.,1
A piece of film making.,1
It is still enjoyable.,1
It was unexpectedly rewarding.,1
Not nearly as nasty as it is.,0
Emotional blandness.,0
The intimateness was startling.,1
"Vicente aranda made a film about mad queens, obsessive relationships, and rampant adultery that was so dull.",0
You could easily be dealing with one depressing situation after another in your life.,0
It was graceless and devoid.,0
Do you bother?,0
"If harry and tonto never existed, I liked it more.",0
plummer stole the show without resorting to camp as nicholas was wounded and his uncle was wounded.,1
It seems most likely that broomfield's interviews will be over soon.,0
promising premise,1
The premise is bad.,0
Is this every-joke funny before the movie?,0
Dehumanizing.,0
The strongest.,1
A thirteen-year-old could pass for a book report on the themes of 1984 and farenheit 451.,0
A wonderful entree in the tradition.,1
It's hard to believe that a life like this can be dull.,0
The last act is used to reel in the audience.,1
Several survivors.,1
A fall.,0
Tired of going where no man has gone before.,0
's end point.,1
schneider is not a steve martin.,0
It is established.,1
smirk,0
roger avary's uproar against the mpaa is the biggest problem.,0
mediocre acting,0
leaning on bad cgi effects.,0
Iserry can take a contained family conflict and put it into a larger historical context.,1
The story will capture the hearts and minds of many.,1
It was somewhat touched.,1
The funniest idea is not funny if the expectation of laughter is quashed by obscenity.,0
Amoral assassin.,0
Most sincere attempt.,1
hot topics,1
"The movie runs a good race, one that will have you at the edge of your seat for long stretches, despite lagging near the finish line.",1
A comedy by John Hughes.,1
Is it spooky?,0
The lead actor is in a performance.,0
Sometimes smiles.,1
She has the option to slap her creators because they're not good at it.,0
The most experienced cinema goers will leave the auditorium feeling confused and disorientated.,0
The writer of the comedy was so crazy that it could only come from his mind.,1
averting an american-russian armageddon.,1
It becomes lifeless and falls apart.,0
To be as sick of carnage as cage's marine is.,0
"If you suspend your disbelief here and now, you will be shaking your head all the way to the credits.",0
As a former gong show junkie.,1
The potential for success.,1
Did we really need a new  charade?,0
It's simple.,0
Two guys yelling in your face for two hours.,0
Soft-porn.,0
He's stuck in heaven because he's afraid of his creation.,0
It becomes a meaningless mess.,0
The film would only be called a lump of coal to flatter it.,0
It feels like the director is trying to trick the viewer into thinking the movie is important because it is ugly to look at.,0
funniest and most likeable.,1
It can be laughable.,0
"It's barely shocking, barely interesting.",0
It was satisfying.,1
"A hundred explosions in a movie can be a bit much, but one can be a knockout.",0
enigma is well-made,1
Keep getting torn away from the historical tale.,0
It was fully formed and assured.,1
It turns out to be boring.,0
Ayurveda does not do well in the field.,0
We need a break from the grind to refresh our souls.,1
Will want to see it again and again.,1
They had their hearts in the right place.,1
It was awful.,0
"Ladies and gentlemen, the fabulous stains.",1
"I need a laugh therapy from movie comedies with offbeat humor, amusing characters, and a happy ending.",1
"The skin of man gets cheap shocks from its kids-in-peril antics, but it also taps into the fears of young people trying to cope with the mysterious and brutal nature of adults.",1
It was of deep feeling.,1
less than.,0
A treat.,1
"A loud, ugly, annoying movie without any satire.",0
con,0
A family movie is fast paced.,1
It's more frustrating than a modem that doesn't work.,0
It's not funny.,0
English cinematographer giles nuttgens won an award.,1
It was rocky.,1
The weight of too many story lines.,0
The movie is a sour little one that explores emptiness and the relentless gaiety.,0
Less ambitious.,0
It was clunky.,0
Dramatic impact,1
No such thing was made.,0
His family was right-wing and propriety-obsessed.,0
Thanks to a script that was so witless.,0
"The direction by George hickenlooper has no snap to it, no crackle or cynicism.",0
Most of the screenplays are moronic.,0
"Our moviemakers do not make often enough, but the kind of movie that is, aside from Robert altman, spike lee, the coen brothers and a few others, is.",1
It's always disappointing when a documentary fails to live up to its topic.,0
There are many movies of this type.,0
"crush is warm and fuzzy, so you might be able to forgive it in the second half.",1
Losing all of your bite on the big screen.,0
It's charming.,1
The happy hour is very different and inconsistent.,0
His sense of story and his camera movements are very similar to a film school undergrad.,0
"commentary on nachtwey is provided, but the image that really tells the tale is the one provided.",1
It is tempting and often.,1
The documentary is joyful,1
"Michael Moore gives us the perfect starting point for a national conversation about guns, violence, and fear.",1
There is melodrama.,0
homage,1
North or south Vietnam.,1
cinema's ability to record truth,0
No point at all.,0
lavish formalism.,1
It was stiff and schmaltzy.,0
Most watchable.,1
His tone is a bit dusty and leatherbound.,0
The movie has a blend of shenanigans and slapstick.,0
The familiar exploit.,0
Teens are looking for something to make them laugh.,0
"A movie that manages to invest real humor, sensuality, and sympathy into a story about two adolescent boys is a vital movie.",1
Are having fun.,1
A price at lunch.,1
The movie is not number 1 because it is not good enough for paul bettany.,0
The movie's seams may show.,0
The American dream has been replaced by a person who has come to New York.,1
Enjoy its beauty.,1
The story of David and goliath is one that everybody loves and is told almost entirely from David's point of view.,1
"I'm not sure if these words have ever been combined in the same sentence, ""This erotic cannibal movie is boring"".",0
It's a masterpiece.,1
An ambitious film.,1
You will swear that you've seen it all before even if you've never come within a mile of the longest yard.,0
cherry orchard is badly edited and suffers from the addition of a pre-credit sequence designed to give some of the characters a back story.,0
It takes an abrupt turn into sentimentality and laughable contrivance around the halfway mark.,0
"An accurate observation in the work of the director, frank novak, keeps the film grounded in social realism.",1
There are a lot of characters in this picture.,1
I realized,1
It's entirely charming.,1
It was bright.,1
Is hackneyed.,0
Reams of flatly are featured.,0
The inspiration that gave birth to devito's early work is confused in death to smoochy into something ugly and mindless.,0
It makes for an unexpectedly giddy viewing.,1
It manages to accomplish what few sequels can.,1
Live happily ever after.,1
Unprovoked violence and misogynistic behavior.,0
"You drive past, even if it motivates you to drive a little faster.",1
"When there is nothing else happening, wears thin.",0
The ending is too predictable and cliched to work.,0
It aspires to be a level of classic romantic comedy that it can elevate beyond its formula.,1
flawed and brilliant.,1
To the serbs themselves.,1
tender movements,1
feels cheated,0
wistful new film,1
Both are romantic and serene.,1
She continues to explore the outer limits of raunch.,1
Chris andony hopkins are both rock and rollers.,1
The world was in war.,1
court maneuvers,1
The element of surprise is off.,1
"The formula is followed, but too many conflicts are thrown in to keep the story interesting.",0
It is worth seeing the greatness of the road to perdition.,1
It will be seen to better advantage on cable.,0
It is possible for the viewer to take a break and not feel like he or she has missed anything.,0
"It is terrific, bringing an unforced, rapid-fire delivery to back's heidegger.",1
spotty script,0
There are rewards here.,1
Looking for something new and entertaining.,1
It is one of the best war movies ever made because of the grace to call for prevention rather than blame.,1
A sense of composition.,1
It's not fun to watch a strained caper movie and it will start to burn out minutes after it ends.,0
clicks,1
It holds up in an era where computer-generated images are the norm.,1
dreamed up a blatant and sickening product placement.,0
scripted,0
The most devastating flaw.,0
Drop.,0
"The trip there is a lot of fun, like the 1920's.",1
He mixes humor and pathos to take us on a sentimental journey of the heart.,1
More interesting.,1
bertrand tavernier's oft-brilliant safe conduct is carried by a strong sense of humanism and wears its heart on its sleeve.,1
Does it matter if you can tolerate leon barlow?,0
We do not need to try very hard.,0
"It is the sort of low-grade dreck that usually goes straight to video, with a lousy script, poor direction, pathetic acting, and murky cinematography.",0
The intellect.,1
Its worst.,0
blithe exchanges,1
", delightful.",1
A caustic take on a writer and a person.,1
One of the best and most exciting movies of the year.,1
The release is direct-to-video.,0
