sentence,label
It has considerable power.,1
He's happy in his acting and looks miserable throughout.,0
It's about kissinger's history and background.,1
"Loud, painful, obnoxious, meandering.",0
The leads are so compatible that acting is the best way to work as well as it does.,1
That is a very stylish thing.,1
glow,1
A dramatic feature,1
best espionage picture,1
drag on for over three hours,0
"At the entire point of the shaggy dog story, it is the fact that it doesn't go nowhere.",0
A lot of directors.,1
It's a bad movie.,0
The action and our emotions should be squeezed.,1
narrative flow,1
This is a tease.,1
It's guaranteed to lift spirits of the family with this gorgeous epic.,1
The road warrior owes a debt.,1
The potential of this comedy is wasted.,0
Its own MzE MzEs is very effective.,0
There is a large amount of noise and pretentious things.,0
A really sad and bone-threatening story.,1
One for the public.,1
It's worth it.,1
Part because the stupid approach doesn't do any good.,0
They are against a cinematography which set the ethereal beauty of a landscape painting.,1
He turns vulnerability and Grit into light reading.,0
A great idea.,1
The little dolphin and a dolphin.,1
The line between being sentimental and being friendly.,1
It feels believable that you have a sense of what they feel.,1
The purpose was to maintain commercial interest.,0
Your mind is crazy,1
Such an accomplishment.,1
Constructive rants,1
It's a very touching and uplifting story that integrates music and images.,1
The title Character adds drama to the Doc.,1
Some comments were nostalgic.,1
is an excellent director to watch.,1
Some laughs.,1
The film is terrific.,1
"An odd one, to be honest, but it's likely you're remembering with some degree of affection, not revulsion.",1
It was amateurish and awkward.,0
The characters make for a good start for beginners in the movie.,1
For leonard.,1
Depression and Clichs.,0
An un sympathetic hero caught up in an elaborate plot can't overcome some of the characters.,0
It's better to not notice any truly egregious lip non-syncuing.,0
A classic text,1
Sheridan had a wonderful account.,1
It also does not help us as it is last thing we would need hollywood to do to us.,0
Waldo salt has a screenwriting award.,1
No. 1.,1
It should shame americans even if they decide that the blame is theirs.,1
His performance was made more complete by his phone use.,0
You want to see that.,1
The preaching circuit turned out to be banal,0
The summer of good stuff hopefully begins with a bang.,1
one of the great pleasures at the movies was satisfying.,1
It is really hagiographic in the documentary on the leader of the cataclysm.,0
with table manners,1
illuminating.,1
A clever pseudo-bio makes for a enjoyable experience and doesles out bits of the famous director's life.,1
"It is respectful to the subject matter, but not to the point where it requires us to endure every plot contrivance that can be provided.",1
It was extremely insightful.,1
It happened in a way that was like the third ending of the clue.,1
is doing interesting work,1
Unless there is a code to keep your community from absorbing dullening science fiction.,0
A low-budget program.,0
Give them credit for showing the message of the movie.,1
"It has a lot of fun, and it is perfect for parents, because it has many funnier jokes for adults.",1
"The film, shot in black- and- white, is amusing in its relationship between reluctant captors and befuddled captives.",1
This is one of the hardest to deal with this year.,0
Do it in a way that is loud and goofy and short on focus.,0
"In execution, the is smart and charming.",1
Great monster movie.,1
It is well known.,1
The scope and beauty of the story is really fascinating.,1
"The populated are brats, starving and Untalented.",0
Will likely enjoy it.,1
The person gives in.,1
I wish to see what the director does next.,1
A genuine and singular artist.,1
A joyful performance of a song.,1
A happy air.,1
A colorful festival of music.,1
Do you think hiding in your seat is better?,0
It's inherent absurdism.,0
The concept of common sense.,1
What makes allen'sromantic comedies interesting and enduring has been the way its makers have understood what it was about.,1
The campaign's trail press.,1
The drama of the opera.,1
"The subjects are as adult as the stars are, but the stars may be college students.",1
A feeling of real magic.,1
I do not need to chew much baked cardboard.,0
Johnnie to andwai ka fai are certain to bring out the passionate crowd of action buffs but may not be enough to attract a group of people that aren't action lovers.,0
was over an hour.,1
The problem with all this.,0
It makes women like it.,1
A scary study of bourgeois desperation is an excellent study on one man's occupational angst.,1
A crowd-pleaser that's enjoyable for all of us will be for open minded elvis fans.,1
From the point of view of a vietnamese person,1
As a method to savor binoche's skill.,1
The characters of 10 years ago were also recycled.,0
This mob music drama doesn't fail to fascinate you.,1
"A film amounting to is a mildly humored, sometimes tiring, ultimately insignificant film.",0
War films are thoughtful and those were.,1
It is really stupid.,0
Those who are averse to a dash of the avant-garde can embrace them.,1
suicidal,0
It was very difficult to be compassionate.,1
male hustlers.,1
Both of them are well-informed and moving.,1
Cinematicity is perfect.,1
It's a hackneyed movie but there's more to it than just the violence and cliche.,0
There were some of the worst talks in recent memory.,0
hollywood is the creator of the good formula for succesful animated movies.,1
There is an offering by imax.,1
It was fears.,0
A story of determination and the human spirit is moving.,1
"There are sometimes inconsistent plots, and sometimes dry ones.",0
succeeds with her common blend of unnerving atmospheres.,1
as a terrible thing happened.,0
"It is hilarious if you say to the mountain, ""let the mountain tell you what to do.""",1
is horrible.,0
Also comforting without stooping to gooeyness.,1
The premise is a comic book story.,1
The film makes them not do their justice.,0
In a challenge.,0
It's interesting but quickly becomes downright weird after a while.,0
It is a fine line between cheese.,0
Right down the reality drain.,0
by a failed attempt at rehabilitation.,0
These things will keep coming.,0
weaving themes allows you to view a event as if it is happening through a prism.,1
There is a deal that will burn the negative and the script.,0
It's for a story that's touching.,1
Its message is relevant.,1
"There were a few different types of movies made, some for large screens and some for small screens.",0
"ully is a very calm, selfassured portrait of small town regretting that appeals to a slightly more literate filmgoing audience.",1
There is wildly popular vin diesel in this equation.,1
I made an offensive movie.,0
"leave us homeless, because we do not have much appetite in us.",0
A nicely considered expression of grief is the courage of New York.,1
It is necessary to complete the documentary prior to its subjects' deaths.,0
A great one.,1
The plot shows us how it's really made.,1
humor,1
enough to make Laughter is Enough,1
implausible,0
It's when characters express their unique inner selves.,1
A good script.,1
ver wiel has lost his attempts at wit and it is not possible to make a difference anymore.,0
filmed on the set of carpenter,0
He knows how to put mundane objects in a better state of being.,1
A romantic comedy is a great one to watch.,1
thoroughly enjoyable,1
A vibrant street.,1
Of the top films.,1
"The story creeps into you heart, it is touching.",1
A pleasant person.,1
A thirteen-year-old has books to report.,1
The kids will be gored in that place.,0
The mockumentary is actually a hollow parody.,0
"Festival in cannes, is a charming result.",1
The film does not make anyone better at staring at a blank screen.,0
turgid,0
I don't care to count recycled times.,0
On the edge of your seat.,1
"Most of the time, the horror sequel is third-rate.",0
Figuring it out and making it funny.,0
A boring movie.,0
This is an Israeli documentary about the life of song and dance-man pasach  ke burstein and his family.,1
More indistinct.,0
Aims at the toilet and hit the lever.,0
Death and time.,0
The maid in Manhattan is most aggressive and sincere attempt to make a impact on movies.,1
It's not worth stripping the bare bones of byatt's plot for a boring hollywood romance.,0
unimaginative.,0
The historic episode that was recovered shows both harrowing and uplifting.,1
The film falls short in its building of the drama of lilia's journey.,0
It's not bad for the economy.,1
cute alien,1
The underside is disgusting.,0
The piece is deep and thought-- provoking and works as a work on religion and science fiction.,1
The wai brothers have given us an interesting peek into their world and they have presented a nice little story in the process.,1
A script made up little by little.,0
"The movie about spirits' power to affect us or not is very scary, though it's not a good example.",1
sentimental,0
"Men with marginal intelligence were tasked with carrying out this act, with reactionary ideas about women.",0
A lot of brilliance.,1
Does it make sense?,0
"Much of jonah is like a python flavor, as laugh out loud lunacy, and is therefore suitable for all ages.",1
Two men in this film come to understand the gift of tears.,1
"max poke takes expressionistic license in order to make a point, and hits a nerve, it's mission accomplished.",1
The person is goldie hawn.,1
"A depraved, incoherent, instantly disposable piece of hackery.",0
"If there is any relevance as well as engaging time, what time is it there?",0
"Wonder, hope, and magic.",1
The man is the primitive murderer.,0
The journey seems like a party.,1
It feels contrived because the filmmakers were worried the story would be a flop without the frills.,0
They were able to find New routes through a neighborhood.,1
"The film is very close to porn, not a serious critique of what is happening with gay culture.",0
is the same as explaining a country animal that he has a bad smell.,0
A cousin to blade runner than a bottom-feeder follow-up in the escape from New York series.,0
bore,0
John's original is not as focused as's original.,0
The filmmakers are brazen enough to make a movie that is really bad and scary at the same time.,0
The predictability.,0
Starts promisingly but ends in a soap opera.,0
It was swift,1
It will be thin soon.,0
This is an important story.,1
The satire had no teeth.,0
The poor and the powerless,0
The strength of the gags' ingenuity favors them.,1
That film was nothing.,0
There was almost enough laughter for a short sketch.,0
It is mysterious and seductive.,1
Not a single joke is funny in that one.,0
Characters that are elaborate and twisted.,1
The reason for the complicated love triangle is difficult to understand.,0
At the midway point it becomes a surprising turn.,1
I hate myself.,0
chen kaige is such a competent director.,1
The most honest document in Hollywood.,1
The barbarism of ethnic cleansing is a topic of discussion.,0
humanity's greatest shame makes for the greatest influence.,0
a film is fragmented,0
It is cliche to call the film refreshing.,1
A smart little film....,1
Tv comedy material.,0
A charming and touching short film that shows the side of politics in middle eastern society is a piece of work.,1
A web weaves us inside it.,1
The script has an endless attack of embarrassingly ham-fisted sex jokes.,0
the script's numerous sex jokes that do not fit in with the rest of the movie are embarrassingly ham-fisted and do not fit in with the main plot.,0
characterisation has been sacrificed.,0
It was nice.,1
As if a dead horse was an obligation.,0
A movie is just mediocre.,0
on other levels,1
"It has all the virtues of a thoughtful, thoughtful person lit by flashes of mordant humor.",1
Master craftsmen.,1
It can affect the affection of a moral favorites,0
The film was made by bernard rose.,1
Do you bother?,0
Long,0
"The misery of these people becomes less important, as a spectacle, to be remembered.",0
It brought off terrific wit.,1
It's just plain bad.,0
Completely horrible.,0
The married couple and fiji diver are pictured.,1
morvern is a geological formation.,1
You will never see love stories that are terrible.,1
Nothing is offers.,0
She was intimidated by not only her subject matter but also what happened to it.,0
"Absolutely unneeded, the first part.",0
Herzog fell,0
Sentiment and overmanipulative hollywood practices.,0
A film about love and friendship.,1
People are amused by the fact that I like showgirls.,0
It should be a movie that is given a chance to shine.,1
"Is pointless, stupid and silly.",0
This case of a pregnant premise being wasted by a script that does not give enough time and gives no chance for the viewer will happen to you.,0
There is inspiration for a tribute to the power of women.,1
jackson does sometimes succeed in getting the characters into the rich landscape.,0
A man's downfall can be brought about by his lack of self awareness.,1
The garbage is very irritating.,0
"With an unusual person, an unusual topic and a formula that is quite entertaining.",1
An unnerving debut.,1
naivet,0
There was suspense and a bit of surprise.,1
coming through,1
A lack of wit and humor.,0
It was written by lobbyists and the CEOs of the companies that make movies.,0
A brazenly stupid project.,0
The whippersnappers are making pictures today.,0
A movie that is worth watching.,1
There are characters that were developed.,1
There are transparent attempts at moralizing.,0
A romantic comedy that is off-putting.,0
It is gorgeous.,1
To separate it from the romantic comedies.,1
"The spark is not present when it comes to chasing amy and changing lanes, and it is not present when Jack Ryan is thinking of a new action film.",0
steadfast.,1
The drama is very rare.,1
It is hard for a clown to be funny in a way that is enjoyable for the person watching.,0
"That ends with a sad, happy ending.",1
"max pokes provokes, takes expressionistic license and is capable of hitting a nerve... it is accomplished",1
Clenching credulity often strains is too clichd,0
It almost breaks its neck when it performs entertaining tricks.,0
He brought off a superb performance in a mediocre film.,1
An example that could be the hardest yet.,1
This movie doesn't have the heart of fellowship.,0
That feels like a ten-course banquet.,1
A new form of communication.,0
The character is intriguing and deserves a better vehicle than this smirk of a movie.,0
The director's observation keeps the film grounded in reality.,1
"In search of a better movie experience, cletis tout would be great if you were to head to the video store.",0
The comedy about people being angry.,0
At times fascinating.,1
That was rendered delightfully.,1
"Bite on jumbo ants, and grab an arrow from his back.",0
The difficult subject of grief and loss is addressed.,1
A trip into feel-good territory is offered.,1
"morrissette has67531 done a challenging task - he has67531 made it dull, lifeless, and irritating.",0
The 2002 summer season has more mature comedy than any other season.,1
The charm of the lead performances allow us to forget most of the issues of the film.,1
carries us from darkness to light,1
Everyone who has seen Georgeroy hill's sting will be familiar with it.,0
In cinema's history.,1
Absolutely terrible Iranian drama.,0
It's great to pay tribute to the hallmark of quality of the gallic tradition.,1
to shyamalans self-proclaimed summer fluff.,0
The layers that were put into this character may not have existed on paper.,1
It was in a new way.,1
The most depressing moviegoing experience I can think of.,0
Something mean.,0
Some truly egregious lip-non-synching was being noticed.,0
Sometimes they are characters who feel more like literary constructs than humans.,0
This story is nonsense.,0
Have a sense of humor.,1
"For singular reasons, visit the attraction for the sole reason.",1
It is the scariest movie because it is a mediocre horror film too bad to be good and worse,0
This is constant bleak insistence.,0
sugar hysteria on mTV,1
There is a lot of money and a full life.,1
A comedy.,1
It is necessary to get through the country by a reasonably intelligent person!,0
There is no art,0
It's originality on this menu.,0
terrorists.,0
Really dumb.,0
It is an easy to sell and inspire flick.,1
"wickedly funny, visually fascinating, and boring at the same time.",1
It is elevated to a sturdiness and solidity as a result of this and we've long had associated with Washington the actor.,1
Unspeakably.,0
goddammit.,0
It feels unnecessary and inauthentic.,0
There is no idea how deep these two literary figures are or how often they lived.,0
reopens a fascinating controversy and is never tempted to sensationalism.,1
Cool.,1
"Is it, is it a great resource?",0
The film shows the monster's psychology but also his pathology because it shows how it evolved fromhuman impulses that become hideously twisted.,1
"It is honest, full of funny situations and tight in appearance.",1
"On a computer, you're more likely to enjoy.",0
Get rid of it.,0
"The movie is a gross out monster, with effects that aren't scary.",0
There are stupid action sequences and,0
"No, no matter how degraded things get.",0
Young person of adventurous nature.,1
If stupid americans will be made to feel good by British sillyness performing old slapstick and unfunny tricks.,0
I did not see it being edited at all.,0
It's success is lodging itself in the brain.,1
It's a complete joke and offensive -- like nothing at all like real life.,0
"As entertainment, work as shallow.",0
familiar and exhausted.,0
This affair was choppy and sloppy.,0
Sometimes it is surprising and sometimes bracing with the results.,1
They are treading water in this attempt.,0
A crazy and crazy manifesto.,0
better characters and genuine quirkiness,1
The greatest person.,1
It's a good chance to have fun.,1
There are life-affirming moments.,1
A anachronistic quick edits and occasional peek of a modern theater audience is how the film is undone.,0
An intimate relationship.,1
The amazing performances by the whole cast make it so fun to watch.,1
"lifeless, meandering, loud, painful and obnoxious",0
oddly,1
It is possible until the point where the situation gets out of hand and there is nowhere to go but up.,0
Uncouraging threefold expansion.,0
It was more important to imagination than market research in the past.,1
It is crowd-pleaser.,1
The filmmakers seem to think that it's Half as moving.,0
That leaves an impact.,1
It doesn't improve upon the view from a blank screen.,0
It is a screenful of gamesmanship that is low on suspense,0
"He appears miserable through his scenes, but does he make one spectacularly ugly-looking broad.",0
It was so sloppy.,0
Verve was the direction.,1
"terrific performances, great, and amusing.",1
A comedy ensemble.,1
"The filmmakers look at their working-class subjects, from their high up perch, that makes sex with strangers unnecessary.",0
Quite compelling.,1
He keeps being cast in films when they aren't any good,0
"The script of the movie is familiar, but it also has a cinematic sense of intelligence, which makes it more effective than it should be.",1
The doctor directs the pianist to fix a broken heart without being passionate or wanting to.,0
A sea of smiles and laughter.,1
hyper- realistic pictures on a giant screen.,1
"That is not mature, it interprets the play as a call for pity, and sympathy for the dead, and their memories.",0
", absurd.",0
I may find it uninteresting.,0
Good acting.,1
Its natural time period is overstayed.,0
Highly skilled.,1
This is a very compelling profile.,1
adaptation is the most repugious.,0
The humans are acting weird.,0
You are enlightened by the works of all the authors.,1
It was a futile scenario.,0
There's bad portions of hungry man.,0
The cumulative effect is chilling.,1
There is nothing resembling a spine here.,0
It's hard to imagine being anything other than flatter when you act.,0
in a fashion that is both colorful and stimulating.,1
"jackie chan movies are a guilty pleasure, they are easy to watch and always leave me laughing.",1
The french psychological drama is compelling.,1
The coming-of-age story was very touching.,1
It is funny moments.,1
The movie became incomprehensible.,0
more than somewhat.,0
You might be looking for a movie.,1
The events of the movie are so weird I was never sure which was going to happen.,0
The movie is boring and uninteresting.,0
A place in you heart is here.,1
A monologue that incorporates both the horror and absurdity of the situation in a well balanced fashion was delivered.,1
I have no problems with getting kids to eat these veggies.,1
It was enjoyable and exploitative.,1
Expect from film.,0
There is a compelling movie about the american tragedy.,1
There are a number of holes.,0
is one of the best thrillers of the past few years.,1
Spiro and sarandon are better than Oliver in the way they are likable and a bit cruel in their acting.,1
The film is called so because my husband is bickle.,0
It has a multi-character story with a nice flourish.,1
"diesel has brawny frame and cool delivery, which is perfect for him.",1
thoroughly entertained.,1
It is consistently sensitive and exciting treated.,1
Relating to others.,1
A torn jacket,1
"It was dull, and a joyless one.",0
I am looking at junk.,0
triple x,1
But not as fast.,0
The disaster is a failure.,0
A line from a novel.,1
Its rough.,0
There's a lot of laughs.,1
as imperious.,0
You will feel cheated if you are unfaithful.,1
"As much as it can be derivative, is absolutely delightful.",1
Turturro was hilarious as a very secret butler who excelled at performingdisappearing acts.,1
Does the film deliver on its promise; does the film gripping as in past films?,0
They were at the theater and couldn't get out.,0
I would rather skip the film and pick up the soundtrack.,0
The humor is raw urban.,1
Incredible,1
"cox offers many photographs, but there are no movies to compare with, instead the DIRECTOR just offers a bunch of unimportant things.",0
The producer and writer are fresh.,1
Several of the funniest jokes of this year's movies are intended for adults.,1
The successor can be equally as worthy.,1
genteel.,1
That movie is interesting.,1
"Life is often messy and frustrating, but pleasing at the best moments.",1
What a way to describe it.,0
A quick intelligence.,1
It was well- thought out.,1
"Overall feelings, broader ideas",1
"It's sanctimonious, self-righteous and eager to earn our respect so you don't want to slap it.",0
The movie's messages are great.,1
"The plot is quite simple, and the working out is quite arbitrary.",0
The film was gentle.,1
a brand new item,1
The well-wrought tale is emphasized,1
It was forced.,0
The novel charm that made spy kids an unexpected winner with their both adults and younger audiences was not present.,0
epiphanies,1
A sweet and sexy film.,1
The infidelity drama is well-edited and features a terrific performance by Dianelane.,1
Derived from a procedure.,0
It hurts chan's individuality.,0
The film looks stately and you ought to like it.,1
The telling of a story with its restatement is often considered funny by the concept of the changing composition of the nation.,1
The correct frame of mind.,1
superficial humor,0
Be forgotten and consumed.,0
Deliver brilliant performances.,1
It's intolerable.,0
A minor miracle is that He has been able to tell his story so passionately.,1
It is hopeful.,1
contrived sequels.,0
The best films of all time.,1
Both harrowing and uplifting.,1
Her use is very revealing.,1
It is warm and zing at 78 minutes.,1
There is a cute romantic tale.,1
"There is a very thrown together feel to a summer- camp talent show, it is hastily written, underrehearsed, plotted.",0
is an amazing love story,1
"Its ambitions are sabotaged by sentimentality, and steven soderbergh's space opera is a dull experience.",0
"Why are there so many people talking about the late summer surfer girl entry, blue crush?",1
Does it work?,0
The ability that is unlevel.,0
It seems that the kung pow film was developed shortly after the college fratricide brawl.,0
They are not in good standing with queen of the damned.,0
It's boring and loud.,0
"The film has color, music, and life.",1
will need to follow the laws of humor more closely,0
rip-roaring.,1
Coming straight out of a phone commercial.,0
"It's funny, sexy.",1
There is harm.,0
There are so many fake scares.,0
As wise.,1
The play is a masterpiece of elegant wit and sleight of hand.,1
It's a deep wound and regrets.,0
The satire of oscar wilde is classic.,1
The modern masculine journey.,1
It was not unusual that I thought struck me as pretentious.,0
"Thanks in part to some really interesting cinematic devices, a solid cast and some really twisted humor.",1
A person that is compassionate.,1
That is murk.,0
what kind of work do he do,1
It's confusing on either level.,0
A bertrand tavernier's,1
nightmare,0
A man acting like a child is attached to a sNL team.,0
people act weird if they are lonely,0
A loud mess,0
"Birthdaygirl can get lucky and find the movie stars who are capable of anteing up some movie star charisma when she needs it, but who can tactfully negotiate the darker turns of the movie?",1
They were mothers to mothers.,1
"It can be made up for in drama, suspense, payback, and romance.",1
The picture uses humor and conviction to tell a story about discovering your location in life.,1
", hackneyed.",0
The ball was inscrutable.,0
"The characters are defeated by a screenplay that pushes them into weird behavior, which makes them kind and believable.",0
Many renowned filmmakers live in china.,1
There are burnt cylinders with john le carr.,0
It was a portrait.,1
I was disappointed to a certain degree.,0
The movie is dull with just caine making a decent impression.,0
Amazingly good.,1
Breakfast is cold.,0
witty chat between real people,1
signposts marking the demise of imagination.,0
I wanted to leave the theater in the first 10 minutes of this film!,0
A complete recap.,0
"It took nearly 21/2 hours to find a good movie, and half an hour to make water torture seem attractive.",0
It is insightful and engaging.,1
It was a pretentious mess.,0
subtle irons.,1
It was very interesting from start to finish and is so entertaining that you will feel bad for hollywood who has always been overrun by corrupt and hedonistic humans.,1
"It is funny and useful, and gives exposure to some talent, if it is not persuasive.",1
The picture itself is not really good.,0
"The film is small and tattered, but not big.",0
The film is dragged.,0
It is you that takes you somewhere.,1
"He can cross swords with the best, helm a more typically plotted popcorn thriller and have little or no intellectual rigor.",1
convince most people that it was put on the screen for them.,1
"In about 25 minutes, you'll find a decent amount of material.",1
A film called the best Korean film.,1
The entire tv episodes feel disorganized.,0
"After a few tries and a few weeks, you can become a good fighter.",0
in one forum.,1
It held its attention to me.,1
smart-aleck.,0
fall short.,0
It isn't good.,1
phlegmatic,0
I could also hate it for that reason.,0
An epic.,1
It's an epic adventure.,1
He loses his richness of Characterization for his movies with his setting to the Past.,0
lushness.,1
Has the skills of a film school brat as well as an imaginative child.,1
With small conviction.,1
For all its beautiful touches.,1
Car with driver to drive through.,1
A comedy with a sense of humor that is witty and fun.,1
Better movie.,1
Something about a farm.,0
It's very tight.,1
There is a film being planned for a good video game movie.,1
Unless one considers cliched dialogue and perverse escapism a source of high hilarity one does not recommend snow dogs.,0
The entire show's concept is hurt by thefeature-length stretch.,0
Think an action film is a tribute to war.,0
The real issues,1
With more attention.,1
You may discover that you can brush up against a psycho even if you're not good at it.,1
There's not much depth to the story of a visionary marvel.,0
similarly themed.,1
The town seems to have a feel that is authentic but each and every one of these people are in a different part of town and the rest is not real.,0
tiresome,0
centers and other centers.,1
A weird comedy.,1
Hemistaked being what the English call 'too clever by half'.,0
It is rare depth,1
I wanted and did as well.,1
It is oddly dull.,0
It feels like Nick cassavetes can make you feel something if he wants to.,0
There was a mess.,0
Surrounded by boisterous and charming people.,1
The summer playoff was not well executed.,0
"Similar to it, it is similarly ill- timed.",0
You should be equally as sick as cage's marine.,0
"Since there isn't a new Christmas carols in the movie theaters this year,everyone should see the film.",1
There is a vagueness.,0
It was not lacking about everything.,0
It's predictable.,0
Check out.,1
These films are put behind bars.,0
Rather than romantic.,1
There are funny situations and,1
"gorgeous to look at but tedious, and turgid.",0
"If your toes are still tapping, then you may leave the theater with more questions than answers",1
A simple error.,0
The premise is an intriguing one.,1
"For all of us to comprehend, the boa brothers have taken a small slice of history.",1
For an older person.,1
They elevated glory more than their counterparts.,1
"It is nutty, and far too much.",0
a collection of their own,0
As you work your way through the puzzle you can bask in your cleverness.,1
The movie is always dull because of the sex scenes.,1
Its visual strengths.,1
Mannered and teasing.,1
The final scene.,0
It is crisp and nice without being over done with.,1
The emotionally honest.,1
"It's a horrible movie, in every way.",0
"As you watch the film, you want to watch it again.",1
It's a note of defiance and defiance over social dictates.,1
The new populist comedies stress the importance of family and friends.,1
geriatric dirty,0
dazzling shots on a building.,1
A poem about women's strengths.,1
Competition gives great marching bands a great deal to drink and eat.,1
He acts silly all the time.,1
Fans of Chris Fuhrman's posthumously published cult novel should please.,1
Occasionally like a glossy melodrama that ends up being Camp.,0
The drama wasn't really revealing any much.,0
An idea of how things will go.,1
Striking precision.,1
To a great extent to many people.,0
There are real film,1
More mature than the fatal attraction.,1
The journey feels like a party after it is painted a big picture of an era.,1
A person takes out chan's unique features.,0
To stay in contact with your own skin after your 60s is a goal that needs to be focused on more than a midlife crisis does.,1
a writer,1
It is entertaining.,1
David hennings has a phenomenal cinematography called blue crush.,1
Be more suited to a night in the living room than movies.,0
"As a result of these damage, schwarzenegger is a tragic figure.",0
"One in five gags in White's intermittently wise script hits its mark, the rest are padded from the teen exploitation playbook.",0
Same targets.,0
four-star movie,1
You will make it end up moving.,1
That is always good and it always looks good.,1
With sickening hit.,0
He made videos for music programs.,1
emotional complex,1
We're us.,1
With an end that was flimsy.,0
It's out of the ordinary.,0
forced fuzziness.,1
"It's almost never the case that an established film maker would waste viewers' time with a movie like this, especially when there is much more to be said for the work done.",0
The thing is magnificent.,1
The homage is earnest as it pays homage to turntablists and beat jugglers.,1
"In the case of ron howard's apollo 13 re-release in imax, it proves that excellent things can come in huge packages.",1
How unamused and unrewarded are all of this things.,0
"The chateau has a few amusing films and a few decent ones, but the film is almost meaningless because it's not really a funny one.",0
The film has many problems.,0
"It's surprisingly decent, particularly for a tenth part in the series.",1
I would get all excited about eating chocolate e Desserts and then I missed the filling.,0
A lot of wit and a lot of music,1
Without much of a story,0
This is more interesting than what you will see on jerry springer.,1
"The Gay community has a vision that sees the gay community as an ALL-WEIG world where tight clothing, bad hair and a bland lifestyle make up the middle class.",0
Director john stockwell's visual stylings and the ocean visuals makes it pretty much washed away.,1
It's true and heartbreaking.,1
An extra- dry office comedy that is more than two hours long is something that bartleby is similar to.,0
The film is lifted high above films that have criminal elements.,1
It has been done before.,1
"It isn't a disaster, but a large let-down.",0
It is a terrifying way into the dark places of our national psychology.,1
It was unbearable.,0
lacking in warmth,0
A low-key labor of love that strikes a very resonance.,1
The convincing characters and solid filmmakers.,1
The movie is similar to one of the movies where a person who had never Pick a lock did it easy after a few tries.,0
ItTrademarkiaTrademarkiaTrademarkia assures that the pocket monster moviefranchise is almost ready to collapse.,0
A fiend of calculation.,0
I think it was fun.,1
The source material is what you should really listen to if you want to understand the story at hand.,0
other than slow pace.,0
Failing to adjust for the paper thin characterizations and facile situations.,0
"Most of the characters forget the lines and say what they want in the end, which is better than the rest of the movie.",0
There is a fatal script error.,0
The director's epitaph,0
The film is about the suddenwisdom.,1
There is a war tribute.,1
"It's a very interesting piece, it's sensitive, it's intelligent and almost cohesive.",1
What could have been a frightening and confusing experience.,1
You would swear at me.,1
"Is it not woefully ignorant, brutally ignorant.",0
"When macho action conventions are in action, they slide downhill.",0
Iterating and Embarrassment.,0
It is not entirely great.,0
gar c is a bernaland talanc are very appealing.,1
"It is more that deep, just like that sentiment.",0
You feel alive - that's what they accomplished.,1
Bring tissues.,1
Goth goofiness replaced the gone goofiness.,0
It's a fresh looking look.,1
A one-owner pony.,0
Terriblely short.,0
The mediocre end of pool,0
Teenagers find the fairy tales a little too childish to like.,0
Too emotional.,0
It is often hilarious.,1
Appears just as excited a wide-smiling reception.,1
Why is it that Paul thomas anderson wanted to make a film in which adam sandler is in the movie.,1
A clear eyed chronicle of a female friendship that is more complex and honest than anything in a movie is what is offered.,1
It is compelling piece.,1
Half-baked setup,0
A good and thoughtful film.,1
All awkward.,0
Action heroes might not have any left.,0
It was the most aggressive and sincere attempt that she had made.,1
It is thoughtful and has an effect.,1
One of the ways that one'sway is different from the other.,0
The blade i is for blade i.,1
His films had an unforgettable effect.,1
overdoing,0
Time is a pretty film that you should watch,1
There are both magic and gritty realism.,1
It makes headaches very headaches more gradual.,0
True believer.,1
To fulfill its goal,1
"Hopefully, we can uncover the truth and inspire actions.",1
without passion.,0
limited and embellished by editing that there isn't a sense of doing anything.,0
More and more despicable.,0
Striking and stunning,1
The project is what makes it so fascinating.,1
The gantz brothers should be revealed as ordinary.,0
A new- agey tone started to become the norm in the second half.,0
It is still possible to bring together enough pleasant moments to work.,1
The little 2 has largely sweetness without the requirement for much stickiness.,1
The work is made mostly by its superior cast of characters.,1
"Slowly, it revealed a real human soul buried beneath a serpent's smirk.",1
It was maintained.,1
tucker has become a star because of his natural charisma.,1
Completely amazing.,1
Is a bit satisfying.,1
A recipe book is a romantic novel and a romance novel are both one part recipe book.,1
Are balanced.,1
The humor and wisdom of it all.,1
"Extreme stunt, to grow moldering pile and perform extreme stunt.",0
The three strands let us see the event in a way we cannot see it through a different lens.,1
The storyline was silly and crude.,0
It was an interesting movie.,1
with a great dialogue and lovable characters,1
a distant piece of fiction... so dull.,0
It succeeds.,1
"With the help of pryor, carlin and Murphy she proves that she has stuff to hold her own in this world.",1
India has popular gulzar and jagjat singh.,1
is welcome.,1
It's hard as if it may sound.,0
You have to watch it.,1
More often than not the bull eye.,1
The charismatic rise of jaek gylushaal.,1
"It was long-suffering, but cruel.",0
mira naair's next film has the entire audience happy to learn that human nature is essentially the same for everyone else.,1
"The idea of bean dropping the balls too many times is enough to draw in interest, even though the script is unfocused.",0
It is bound to be a big hit with summer goers thanks to the word-of-mouth reviews and the fact that it's on the Disney slate.,1
directorsara sugarman stooped to having characters say silly things the last time.,0
They are true to the essence of what it is.,1
creeping,0
A good smart person.,1
The cinema really good.,1
A film is trying to confusing.,0
directorial touch,1
Are paper thin?,0
"It's not much of a movie, but those who do things around it feel like they're in one.",0
The parents have a kid.,1
jaw- droppingly.,1
shallow thoughts.,0
"Through it all, human.",1
It's not okay for me to be cold hearted and say that you can't enjoy a mindless action movie.,0
Runteldat is a triumph.,1
