sentence,label
This story is nonsensical.,0
Have a sense of humor.,1
"For the sole reason, see the attraction.",1
A mediocre horror film is the most frightening of all movies.,0
This constant insistence is bleak.,0
A TV show about sugar hysteria.,1
Live a full life.,1
It is a comedy.,1
For a reasonably intelligent person to travel through the country.,0
There is no art here.,0
There is a menu that has originality on it.,0
Terrorists.,0
The person is dumb.,0
It is an easy to market flick.,1
"It's funny, visually fascinating, and never boring.",1
The material above pat is a sturdiness and solidity that we have long associated with the actor.,1
Unspeakably.,0
goddammit.,0
It feels redundant and fake.,0
It's hard to figure out how deep these two literary figures are.,0
reopens an interesting controversy and never succumbs to sensationalism.,1
cool,1
Is it one of the resources?,0
The film examines the monster's psychology not in order to excuse him but rather to show that his pathology evolved from human impulses.,1
"Full of funny situations and honest observations, is tight and honest.",1
It's more likely to enjoy on a computer.,0
Go up.,0
A gross-out monster movie with silly effects.,0
"There was a trite background, silly action sequences, and other things.",0
No matter how degraded things get.,0
Young talent.,1
If stupid Americans will get a kick out of goofy British people with cute accents.,0
Not to have been edited at all.,0
It's so successful that it's in the brain.,1
"It's something else, but nothing like real life.",0
Work as shallow entertainment.,0
familiar and tired.,0
This affair was choppy and sloppy.,0
Results are sometimes bracing and sometimes baffling.,1
They're treading water in this lackluster effort.,0
The incoherent manifesto is very strange.,0
"Better characters, some genuine quirkiness and at least a measure of style.",1
The greatest.,1
It was great fun.,1
There are life-affirming moments.,1
The film is undone by anachronistic quick edits and a small glimpse of a modern theater audience watching the events unfold.,0
An intimate relationship.,1
The riveting performances by the incredibly flexible cast make it a joy to watch.,1
"lifeless, meandering, loud, painful, obnoxious.",0
It's interesting.,1
"watchable until the point where the situations and dialogue spin hopelessly out of control, when carol kane appears on the screen.",0
Unendurable threefold expansion.,0
"When movies were more about imagination than market research, that's when I remember.",1
crowd-pleaser,1
The filmmakers seem to think that it is half as moving.,0
From grace that still leaves a trail.,1
It doesn't improve upon the experience of staring at a blank screen.,0
A screenful of gamesmanship that's low on suspense and payoff.,0
leblanc makes one spectacularly ugly looking broad but he appears miserable throughout as he swaggers through his scenes,0
So sloppy.,0
It was directed with verve.,1
"terrific performances, great to look at, and funny.",1
A good-natured comedy.,1
"Sex with strangers opens today in the new york metropolitan area, and it is distasteful because the filmmakers look down on their working class subjects from their lofty perch.",0
It was damned compelling.,1
Why does he keep being cast in action films when they aren't any good?,0
"The movie has a cinematic sense of intelligence that makes it work more than it should, as it is loaded with familiar situations.",1
The pianist is directed like a surgeon to mend a broken heart but without passion.,0
A sea of smiles and laughter.,1
The giant screen has high- realistic images.,1
It is less mature to interpret the play as a call for pity and sympathy for anachronistic phantasms.,0
absurd.,0
It could be uninteresting.,0
Some good acting.,1
It is over-staying its running time.,0
skillfully.,1
A riveting profile.,1
Most repugnant adaptation.,0
Humans are acting like puppets.,0
You are enlightened by all of the derridas.,1
The scenario was futile.,0
The man was hungry and had portions of bad.,0
The cumulative effect of the achronological vignettes is chilling.,1
There is nothing resembling a spine here.,0
It's hard to imagine acting that way.,0
in a bright and colorful outfit.,1
Jackie chan movies are a pleasure to watch and leave us laughing.,1
A psychological drama in France.,1
The coming-of-age story is captivating.,1
There are funny moments.,1
The movie's progression was crazy.,0
More than a timid.,0
It could be the movie you're looking for.,1
The events of the film are so weird I didn't know what to think.,0
There is nothing very attractive about this movie.,0
You have a place in your heart.,1
A monologue that incorporates both the horror and absurdity of the situation is delivered.,1
Kids will eat up these veggies.,1
It was fun and exploitative.,1
You can expect from movies.,0
A compelling motion picture shows an american tragedy.,1
There are a number of holes.,0
is one of the best thrillers of recent years.,1
Philippe and sarandon are better at making oliver interesting than the character's lines suggest.,1
The film should be named after my husband.,0
The story has a flourish.,1
Diesel has a brawny frame and cool delivery.,1
solidly entertaining.,1
The treatment is often exciting.,1
Humanizing.,1
A book jacket is damaged.,1
It was a joyless and dull period.,0
Watching things that are junk.,0
triple x,1
Slow.,0
Is this a disaster?,0
To quote a line from a novel.,1
Its edges are rough.,0
There are a lot of laughs.,1
as imperious.,0
You feel cheated by the high of infidelity.,1
It is as exciting as it is derivative.,1
turturro is a very funny and devious butler who knows how to disappear and reappear.,1
The action is not as gripping as it has been in previous seagal films.,0
The person blacked out in the lobby staggered from the theater.,0
Pick up the soundtrack if you skip the film.,0
It has raw urban humor.,1
It's incredible.,1
"There are plenty of photos, but there are no movies of nijinsky so the director treats us to an aimless hodgepodge.",0
The actress-producer and writer are fresh.,1
There are some of the funniest jokes in this year's movie.,1
Excellent successor.,1
genteel.,1
The movie is interesting.,1
"It's messy and frustrating, but very pleasing at its best moments.",1
It was putrid.,0
A casual intelligence.,1
It was well-conceived.,1
"Overall feelings, broader ideas.",1
"You want to slap it because it is sanctimonious, self-righteous and eager to earn our love.",0
The movie's messages are very good.,1
The plot is too simple and the work out is very random.,0
A film that is gentle.,1
A brand new treasure.,1
The story is well-wrought.,1
forced.,0
The novel charm of spy kids made them a surprise winner.,0
epiphanies,1
The film is sweet and sexy.,1
infidelity drama is well edited and features a great performance by diane lane.,1
Derived from a surgery.,0
It squanders chan's individuality.,0
The film's nature is stately.,1
It tells a story that is validation by the changing composition of the nation.,1
The right frame of mind,1
superficial humor.,0
be consumed and forgotten.,0
Superb performances delivered.,1
intolerable,0
It is a miracle that he has been able to tell his story to us.,1
It was hopeful.,1
contrived sequels.,0
The best and most exciting movies.,1
It was harrowing and uplifting.,1
Her use was startling.,1
It just zings at 78 minutes.,1
A cutesy romantic tale with a twist.,1
"It has the feel of a summer- camp talent show, hastily written, underrehearsed, and plotted.",0
The love story is inspiring.,1
steven soderbergh's space opera is a numbingly dull experience.,0
Why blue crush should be as entertaining as it is.,1
Does it work?,0
The unsalvageability.,0
The kung pow is a useless invention that was developed hastily after oedekerk and his fellow moviemakers crashed a college keg party.,0
They are damned in queen.,0
"It's loud and boring, it's like being trapped at a bad rock concert.",0
"A film that is vivid with color, music and life.",1
The laws of laughter need to be strictly followed.,0
rip-roaring,1
Straight from a commercial for a cell phone.,0
It's funny and sexy.,1
harm.,0
There are many false scares.,0
As warm as it is wise.,1
wilde's play is a masterpiece.,1
It was a regret.,0
oscar wilde's satire is classic.,1
The modern man journey.,1
It struck me as pretentious.,0
"Thanks in part to some interesting cinematic devices, a solid cast and some wickedly sick and twisted humor.",1
A compassionate person.,1
murk,0
What do he do best?,1
It's confusing on one level.,0
bertrand tavernier.,1
nightmare,0
With a contemptible imitator starring a  sNL.,0
People act weird because of loneliness.,0
That is a loud mess.,0
"Birthday girl lucks out with chaplin and kidman, who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story, but who can also negotiate the movie's darker turns.",1
mothers,1
"It makes up for drama, suspense, revenge, and romance.",1
The picture uses humor and conviction to tell a story about discovering your destination in life.,1
", hackneyed.",0
It was insufferable.,0
"They are defeated by a screenplay that forces them into strange behavior, and they do everything they can to create sweet and believable characters.",0
There are numerous world- renowned filmmakers in china.,1
John le carr had some burned-out cylinders.,0
Portrait that is interesting.,1
It was disappointing to a certain degree.,0
The movie is dull and only caine makes an impression.,0
Amazingly.,1
It is cold in the morning.,0
There is a witty dialog between realistic characters.,1
They are signposts marking the slow death of imagination.,0
This is the first film that made me want to leave the theater in the first 10 minutes.,0
A complete recap.,0
"It turned out to be nearly two and a half hours of unfocused, tedious cinema that starts making water torture seem appealing.",0
It's insightful and entertaining.,1
A pretentious mess.,0
subtle ironies.,1
It is an entertaining movie that will gratify anyone who has thought hollywood has been overrun by corrupt and hedonistic people.,1
"It's a smart, funny look at an arcane area of popular culture, and if it's not persuasive, it does give exposure to some talented performers.",1
The picture is problematic.,0
"The film is small and tasteless, but it is a big idea.",0
The film is dragged down.,0
Takes you somewhere.,1
"He can lead a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor, but he can cross swords with the best of them.",1
Almost everyone knows that it was put on the screen for them.,1
There is about 25 minutes of decent material.,1
There is a best korean film.,1
It feels like a bunch of strung-together tv episodes.,0
"After a few tries, people who have never picked a lock can become expert fighters.",0
In one or more forums.,1
held my attention.,1
smart-aleck.,0
fall short.,0
"It was, as a matter of fact, transcendent.",1
phlegmatic,0
"For the same reason, could hate it.",0
An epic.,1
It's the definition of epic adventure.,1
He loses the richness of characterization that makes his films so memorable when he moves his setting to the past.,0
lushness.,1
has the chops of a smart-aleck film school brat and a big kid.,1
With square conviction.,1
For all its brilliance.,1
To drive through.,1
"A comedy with a sense of humor, a playful spirit, and a game cast.",1
Better film.,1
A little farm melodrama.,0
It is tight.,1
A good video game movie is going to show up soon.,1
"Unless one considers cliched dialogue and perverse outlying a source of high hilarity, it's little to recommend snow dogs.",0
The show's concept is strained by the feature length stretch.,0
Think an action film is a war tribute.,0
The real issues.,1
It was developed with more care.,1
"It is possible to brush up against the humanity of a psycho, without making him any less psycho.",1
"It is a visionary marvel, but it lacks a depth in story telling.",0
similarly themed.,1
"The town has a kind of authentic feel but each one of these people stands out and everyone else is in the background, it just seems manufactured to me.",0
tiresome,0
centers.,1
A comedy that is weird and wonderful.,1
The English call it too clever by half.,0
It is rare depth.,1
It was quite honestly wanted.,1
It was dull.,0
"Director nickcassavetes can give it a hard yank whenever he wants you to feel something, it feels like a choke leash around your neck.",0
There is a mess.,0
"Lusty, boisterous and very charming.",1
The summer playoff was incongruous.,0
similarly ill- timed.,0
You are likely to be the same person as cage's war-weary marine.,0
"This year there is no new christmas carols in the theaters, so a perfect family film to take everyone to.",1
The vagueness.,0
lacking in all areas.,0
Its predictable.,0
checkout,1
This makes flimsy flicks like this behind bars.,0
It was more romantic than that.,1
There are funny situations.,1
"gorgeous to look at, but tedious and turgid.",0
"If your toes aren't still tapping, you may leave the theater with more questions than answers.",1
A simple mistake.,0
The premise is stunningly captivating.,1
The bai brothers have given us a small glimpse into the past.,1
For an older person.,1
"Above most of its ilk, that elevate glory.",1
Far too much nutty cliches.,0
A collection that is loose.,0
It's enough to let you enjoy yourself as you figure it out.,1
The film is never dull because of the frank sex scenes.,1
Its artistic merit.,1
"elegant, mannered and teasing.",1
The end.,0
crisp and well-done without overdoing it.,1
emotionally honest,1
A terrible movie in every regard.,0
You're too interested to care as you watch the movie.,1
defiance over social dictates is a note of defiance.,1
There are new populist comedies that show the importance of family tradition.,1
geriatric dirty,0
Spectacular panoramic shots.,1
A poem about the strengths of women.,1
The competitive nature of college football helps make great marching bands.,1
He acts goofy all the time.,1
The cult novel by Chris Fuhrman should please fans.,1
Like a glossy melodrama that sometimes verges on camp.,0
The drama didn't give much.,0
An expectation is an idea.,1
Excellent precision.,1
To many people.,0
There is a real film.,1
More mature than fatal attraction.,1
It makes the journey feel like a party.,1
chan's unique qualities are wasted.,0
rouge is about the need to stay in touch with your own skin at the age of 18 or 80 rather than about a midlife crisis.,1
A great writer.,1
It was entertaining.,1
The cinematography is water-born by David Hennings.,1
It is better to spend a night in the living room than it is at the movies.,0
schwarzenegger is a tragic figure because of the damage.,0
The rest are padding shamelessly appropriated from the teen-exploitation playbook.,0
Same easy targets.,0
Four-star movie.,1
You will end up moving.,1
It is never dull and always looks good.,1
with a sickening bang.,0
A prolific director of music videos.,1
It is emotionally complex.,1
We.,1
The ending is flimsy.,0
Absolutely crazy.,0
Into a fuzziness.,1
Rarely does an established filmmaker waste viewers' time with a movie like this one.,0
Spectacular.,1
Even as it pays homage to jugglers and turntablists.,1
The re-release of ron howard's apollo 13 in the imax format proves that really good things can come in enormous packages.,1
How completely unrewarding all of this is.,0
"The chateau has one very funny joke and a few other decent ones, but all it amounts to is a mildly funny film.",0
The film has problems.,0
"It's decent, particularly for a tenth chapter in a series.",1
It was like getting excited about a chocolate eclair but then missing the filling.,0
wit and hyperbole.,1
Without a lot of a story.,0
This is more interesting than what we see on jerry springer.,1
The gay community is an all-inclusive world where the middle class is good and uptight is bad.,0
Director John Stockwell has created a beautiful cinematic stylings and sumptuous ocean visuals.,1
It's true and heartbreaking.,1
It's an extra-dry office comedy that's twice as long as bartleby.,0
The film is high above run-of-the-Filth gangster flicks.,1
Anything that has been done before.,1
"It's a disaster, but a very handsomely produced let-down.",0
It provides a very frightening ride into the dark places of our national psychology.,1
It was unbearable.,0
lacking in warmth.,0
A low-key labor of love that strikes a very resonance.,1
The characters are convincing.,1
The kind of movie where people who have never picked a lock can become expert fighters after a few tries after a few weeks.,0
The pocket monster movie franchise is almost ready to give up.,0
A calculating fiend.,0
wickedly funny,1
"If you really want to understand what this story is all about, you should look at the source material.",0
The pace was very sluggish.,0
Failing to compensate for the paper-thin characterizations.,0
"Most of the characters forget their lines in the outtakes, which is better than the writing in the movie.",0
The script error is fatal.,0
The director's epitaph for himself.,0
The film is about the rich and sudden wisdom.,1
A tribute to war.,1
"A very compelling, sensitive, intelligent and almost cohesive piece.",1
"What could have been a confusing and frightening vision, into an intense and engaging head-trip?",1
You would swear at me.,1
"Insipid, brutally ignorant.",0
"As macho action conventions assert themselves, the slide downhill ensues.",0
It was uncomfortable and embarrassment.,0
Is not really successful.,0
garc and talanc are an appealing couple.,1
It's about as deep as that sentiment.,0
You feel alive - that is what they did.,1
Bring tissues.,1
Goth goofiness replaced it.,0
It is fresh and absorbing.,1
A one-trick pony.,0
It was very short.,0
The mediocre end of the pool.,0
The story is too old fashioned and childish to appeal to teenagers.,0
It's too sad.,0
It's often hilarious.,1
It seems like a wide-smiling reception is just as expectant.,1
Why did paul thomas anderson want to make a movie with adam sandler in it?,1
The film shows a female friendship that is more complex and honest than anything in a movie.,1
compelling piece.,1
Half-baked setup.,0
The film is distinguished and thoughtful.,1
It was all awkward.,0
Action hero days might be over.,0
The most aggressive and sincere attempt was made by jennifer lopez.,1
It was thoughtful and affecting.,1
One way or another.,0
For blade II.,1
His films are unforgettable.,1
Overdoing.,0
Time is a beautiful film.,1
Both magic and realism are realistic.,1
headaches are more slowly caused.,0
True believer.,1
To fulfill its goals.,1
It was determined to uncover the truth and hopefully inspire action.,1
Without passion.,0
There is not much of a sense of action.,0
More and more repulsive.,0
The rumination is visually stunning.,1
That is what makes the project so interesting.,1
The dispassionate gantz brothers will show you as ordinary.,0
A new-agey tone crept into the second half.,0
There are enough charming moments to work.,1
The little 2 manages sweetness without being sticky.,1
It works due to its superior cast of characters.,1
That slowly reveals a real human soul buried under a serpent's smirk.,1
maintained.,1
tucker is a star because of his natural affability.,1
Totally exemplary.,1
It is enjoyable.,1
A romance novel with a recipe book is an engaging fantasy.,1
They are in perfect balance.,1
The wisdom and humor.,1
To the moldering pile of extreme stunt.,0
Three strands allow us to view events in a different way.,1
There is a silly and crude storyline.,0
An interesting film.,1
With likeable characters.,1
It was so dull.,0
It succeeds.,1
"With notorious C.h.o. cho, she proves she has the ability to stand tall.",1
India's popular gulzar and jagjit singh.,1
Is it always welcome?,1
It may sound impossible.,0
You're going to miss it.,1
"More often than not, it hits the bullseye.",1
From a charismatic rising star.,1
", long-suffering but cruel.",0
"When mira nair's new movie is done with us, it will have the audience excited with the joy of discovery, because they've been immersed in a foreign culture and found that human nature is the same all over.",1
The nifty premise will create enough interest to make up for an unfocused screenplay.,0
It will win a wide summer audience through word-of-mouth reviews and will find a place among the studio's animated classics.,1
sara sugarman has stooped before to have characters drop their pants for laughs and it's not the first time.,0
It's true to the essence of what it is.,1
creeping.,0
"Powerful, smart, and sensitive.",1
Great film.,1
It is a film that tries to confuse.,0
directorial touch,1
Are the paper thin?,0
They don't have any of the dark humor that is necessary to make this kind of idea work on screen.,0
The parents.,1
jaw-droppingly.,1
rumination is shallow,0
"Through it all, human.",1
I don't like being able to enjoy a mindless action movie.,0
Runteldat is a triumph.,1
shabby script,0
It conjures up the ghosts of a freshly painted rembrandt after being consumed by lust and love and crushed by betrayal.,1
The film must never be dull.,1
A sermon about a boy who is more curious about god than a girl who believes in something.,1
A real film.,1
Go to a bank manager.,0
The cinematography is stylish,1
randall wallace has taken more than he could chew.,0
The best star trek movie.,1
"In many other hands, the concept would be dull.",1
familiar themes,1
The charisma is famed.,1
The kiddie flicks have forced funniness.,0
It was a well-made evocation.,1
Personal tragedy and comedy.,1
It was amiable.,1
Writing and slack direction.,0
It must have read that it is seeking anyone with acting ambition but no sense of pride or shame.,0
This is wonderful.,1
A good adaptation.,1
troubled,0
It has its flaws but it is a kind movie and mandy moore leaves a positive impression.,1
The drive of a narrative has been given to me.,1
I did not really care about what they wanted or why they were here.,0
He wants to be liked by people who still want him to work.,1
It aims so low.,0
The inspiration of the original is not present.,0
A secret ballot in a quirky iranian drama.,1
"The funniest person in the film is Shatner, which gives you an idea of how bad the film was.",0
It's moving.,1
Relative.,1
"A heart, mind or humor.",1
Its superior cast of characters is the reason for its works.,1
Not to mention a good brogue.,1
"There are many films that can be both funny and offbeat, without being preachy.",1
The aaa of action.,1
Big heart.,1
"Conflict, tears, and surprise.",1
Mainstream audiences will be confused.,0
Surprises you.,1
His energy doesn't spark this comedy.,0
Another useless recycling of a brutal mid.,0
A range.,1
There is a charge of genuine excitement.,1
Too bad.,0
It was artificial and soulless.,0
Denying that burns is a film maker with a bright future.,1
Answer was given.,1
Until the final act.,1
neat trick.,1
The franchise's best years are behind it.,0
There are benefits.,1
Have to see this.,1
There is a need for a playful respite.,1
A slightly more literate filmgoing audience.,1
is a great singer.,1
The barbarism of ethnic cleansing and the horrors of the killing field were brought to my attention.,0
The worst elements of all of them are what he indulges in.,0
meditative,1
"The characters in the superficially written books talk about their lives, loves, and the art they are struggling to create.",0
"It becomes obvious that it's not smart to leave a large dog alone with a toddler, and that you should always keep a large dog with a toddler.",0
The frightening message is that the real horror may be waiting for us at home.,1
The drama was not nice.,0
The medium is perfect.,1
The grieving process is brought to the attention of the audience because of the unexplainable pain and eccentricities that are attached to it.,1
Unoriginal mess.,0
The movie is frightening.,1
Fans want another ride.,1
Well-thought stunts or a car chase.,1
Couldn't stand to hear.,0
The most accomplished work to date is by stanley kwan.,1
A sense of humor.,1
amusing characters,1
The only thing to give the movie points for is to push the concept one more time in order to get the attention of the audience.,0
nicholson is the owner of schmidt.,1
It is deeper and more engaging.,1
The promise of wealth.,1
It gives a commentary on how governments lie.,1
The latest comic set from cho is not as sharp as I would like.,0
One of those films that doesn't know what it wants to be when it grows up.,0
It's a pretty good execution of a story that is quite rich compared to the ones hollywood action screenwriters usually come up with.,1
The root causes of anti-semitism are examined in a fictional way.,1
Bigelow handles the nuclear crisis sequence evenly but also drags out too many scenes toward the end that should move quickly.,0
The brief pretentious period was by roman coppola.,0
A quietly reflective portrait.,1
There are wonderfully sympathetic characters who are touching and funny.,1
It stays in formula because it is a waste of good actors like de niro and Mcdormand.,0
The grey zone has a center though it is morbid and suffocating.,0
This character may not have existed on paper.,1
It goes into the realm of corny sentimentality.,0
directed and acted.,1
"Yeah, crappy movies as much.",0
There is no substitute for on-screen chemistry.,1
toss it.,0
The movie is contrived.,0
The proceedings were funnier for grown-ups than rugrats.,1
The film is never dull because of the sex scenes.,1
"If the tuxedo were a suit, it would fit chan like a bargain-basement special.",0
One of the most conservative and hidebound movie-making traditions is found and gives it a new texture.,1
Be familiar.,1
disturb,0
One that is steeped in mystery and baroque beauty.,1
Two men discover the gift of tears in this engaging film.,1
There were not more than four or five mild chuckles.,0
A moving tragedy with some upbeat human moments can be seen because of sensitive ensemble performances and good period reconstruction.,1
A good result.,1
The worst sense of an expression.,0
I am confused by jason x.,0
Of war.,0
embraces life.,1
Dramatic.,1
"Some really excellent sequence, and fun to host.",1
A big hug.,1
This film is rude and crude.,0
The movie was awful.,0
It's as though.,1
Coming back to the unfunny phonce.,0
It is very obvious.,0
The chan would fit like a bargain-basement special.,0
grandness.,1
"seems to want both, but fails in making neither",0
smart.,1
A story of dramatic enlightenment.,1
boredom to the point of collapse,0
Family warmth.,1
"It's trying to do something that has never been done before, and it's incredibly ambitious, unlike anything that's been done before.",1
Sometimes is a gem.,1
good,1
That doesn't tell us anything new.,0
You should be considered career-best performances.,1
A good story.,1
The film ascends to a lively life so teeming that even cranky adults may find the quivering kid inside funny.,1
Re - enactments are too crude to serve the work well.,0
The movie was bad.,0
It is powerful and dramatic.,1
"The chateau is owned by rudd, who has a portrait of a therapy- dependent flakyball spouting French malapropisms.",1
The kind of art shots that fill the gallery shows are created.,1
To be pleasant despite its predictability.,1
Two girls who have their friendship tested by bad luck and their own immaturity are in crisis.,1
humor throughout,1
They were as delicately and beautifully shaped.,0
There is charisma and ability.,1
"marshall keeps the energy humming, and his edits are not overdoing it.",1
"Changing lanes is a film of freshness, imagination and insight and is also a film of glue.",1
Friends who are mentally superior.,1
posing as a drama about abuse.,0
An enjoyable level.,1
It could scare the pants off you.,1
It is a blatant attempt.,0
Paul bettany is good at being violent.,1
That was unforgettable.,1
Almost as offensive as freddy got fingered.,0
"Gosling creates a compelling character, a young man with a sharp intellect who is self-destructive and self-hating.",1
Someone is getting away with something and you have to be entertained by it.,1
"As if you were paying dues for good books unread, fine music never heard, watching junk like this causes a kind of abstract guilt.",0
As if the dead horse were an obligation.,0
"Loud, painful, and obnoxious.",0
redemption.,1
"The first time I saw it, I was a young boy.",0
The modern office anomie films should have been all-end-all.,0
It is hard to care about a movie that depicts the plight of a callow rich boy who is forced to choose between his beautiful girlfriend and self-satisfied mistress.,0
Forced drama.,0
Is dudsville?,0
One of the funniest comedies of the year.,1
"The races and rackets have been told and retold, but the song remains the same.",0
One of the all-time great apocalypse movies.,1
There is a legal thriller.,0
I'm about to go to the U.N. and ask permission for a strike.,0
It's difficult to balance violence with philosophy.,0
It was slow and evenly distributed.,0
The trick was neat.,1
This is a piece of garbage.,0
Have fun.,1
"A decent kid-pleasing, tolerable-to-adults movie.",1
The two are inseparable.,1
Another best man.,1
is brilliant.,1
The suggestion of a fully realized story is called drumline.,1
pity,0
The part is worthy of her talents.,1
The performances were soggy.,0
It was impersonal and not very nice.,0
There are bug-eye theaters and dead-eye theaters.,0
wildly overproduced.,0
A body to match.,1
It feels bad.,0
The most screwy thing about this movie is how many talented people were convinced to waste their time.,0
The script was changed a number of times.,0
A growing amount of daring films.,1
Like peace.,1
savvy street activism,1
A hopeful cautionary tale.,1
It should be done cinematically.,1
It doesn't look much like anywhere in New York.,0
Whose sharp thinking.,1
A consistent tone.,1
It is a lot of fun.,1
The film is predictable at every turn.,0
Do you think that a.c. will help this movie?,0
will enjoy,1
For the under-7 crowd.,0
Mainstream audiences have rarely seen the likes of these.,1
It is remarkably cohesive whole.,1
The movie was windy.,0
Her complicated characters are unruly and confusing through it all.,1
"By casting an actress whose face projects doubts and longings on a woman's face, is above all about a young woman's face.",1
This is like the king brown snake.,0
"His beautiful, self-satisfied girlfriend.",1
We should care about zelda's fate.,1
Character creations.,1
Good acting isn't enough to save Oleander's uninspired story.,0
It's splendor.,1
A film about a family's joyous life acting on the yiddish stage.,1
The most disappointing movie is Woody Allen.,0
A well written letter.,1
It was hampered by a script that ends up sounding like satire.,0
"Even if the pianist's career peak is not quite the career peak that he is for roman polanski, it shows that werner herzog can still leave us with a sense of wonder.",1
I am trying to get out of the theater.,0
The whole thing is tired.,0
Absolutely awful movie.,0
A blend of winds.,1
It's a little ditty.,1
Debut by an esteemed writer.,1
thoughtfully written,1
sub- formula.,0
There is a long list of stories about cops.,0
Watching austin powers in goldmember is like watching cotton candy.,1
It is an effectively chilling guilty pleasure.,1
It's exploitive without being insightful.,0
"It points out how much the two cultures are connected, even though there are more outre aspects of black and white culture.",1
A story that keeps you guessing at almost every turn.,1
It took years to see in university computer science departments.,1
Documentarians have exhausted every possible angle.,0
Keeping a light touch while tackling serious themes bounds along with the rat-a-tat energy of his girl friday.,1
To see it over and over again.,1
The drama is generic.,0
I've had the misfortune to watch one of the most highly-praised disappointments.,0
We are too drunk on the party to sober ourselves up.,0
They felt alive - which is what they did.,1
I could have seen how bad this movie was.,0
It was chafing.,0
on a board.,1
The cast is spot on and the mood is calm.,1
"Those prone to indignation should not apply, and those susceptible to blue hilarious should step right up.",1
It was reeking.,0
Who would be stupid to get that?,0
A very watchable story.,1
He said that he can see the forest for the trees.,1
There are dialogue and preposterous moments.,0
The insurance actuary knows how to choose his roles.,1
"In imax dimensions it is impressive, as are shots of the astronauts floating in their cabins.",1
It was kind of great.,1
There needs to be an audience that enjoys the friday series.,1
His fairy-tale is weighed down.,0
It's funny.,1
The price of admission is worth it alone.,1
will find moving.,1
Is it true that the characters are markers for a series of preordained events?,0
by its smallness.,0
The movie is a giant screen.,0
To score high for original plot.,1
A spiritual quest.,0
Filmmaker stacy peralta has a flashy editing style that does not always work out with sean penn's narration.,0
Most of the psychological and philosophical material is placed in italics.,0
The skin of man gets cheap shocks from its kids-in-peril antics.,0
Solid acting.,1
Their arguments were about schemes and treachery.,0
The best thing that can be said about stealing harvard is that freddy gets molested by a dog.,0
Their quirky and fearless abilities.,1
drooling over Michaelidemoto,1
Often imaginative.,1
Great scares.,1
It was an ill-conceived and expensive project.,0
rhetoric,0
The wall is hard going.,0
The photo was taken in the manner of a golden book.,1
A few nice twists.,1
die hideously.,0
It's well-intentioned.,1
There is a need for major acting lessons for colin hanks.,0
The world is more complex and more fragile.,1
It's a movie that works on many levels.,1
becomes more than just a character.,0
The best b movie in recent memory is a terrific one.,1
A welcome addition to the romantic comedy genre.,1
"It was lazy, miserable and arrogant.",0
Consider a DVD rental.,0
No one.,1
It's simply unbearable.,0
The odd ones.,0
angel presents events from the perspective of aurelie and Christelle and the film is based on a particularly bad fairytale.,1
You want more.,1
It is smart and fun.,1
It is nothing to match the experience of sitting through it.,0
"It's an adventure story and history lesson all in one, and it's remarkable for its excellent story, economical, compressed characterisations and for its profound humanity.",1
The premise is tired.,0
The slack execution italicizes the absurdity of the premise in another routine hollywood fright fest.,0
"It will give you an amazing tale of love, community and justice.",1
It reveals itself slowly.,1
kissing jessica stein is a comedy that is charming and hilarious.,1
Its boundary-hopping formal innovations can be seen.,1
It's crucial to the genre that a performance by top-billed star Bruce willis is as good.,1
Correct.,1
It is a piece of work that has some self-conscious seams but also has some quietly moving moments.,1
A provocateur crashes into ideas and special-interest groups as he slaps together his own brand of liberalism.,1
The chamber of secrets has a way to make j.k. rowling's marvelous series into a deadly bore.,0
be better than most films.,1
The people who liked the 1989 paradiso will like the new version.,1
A comedy that meanders through worn-out material.,0
Self-destructive ways and self-hating.,0
The other foul substances are included.,0
One of the dumbest screenplays of the year will be obvious even to those who are not looking for them.,0
enriched by a strong and unforced supporting cast.,1
The film was perfect for a ball player because of his effortless performance and trademark grin.,1
Too crazy.,0
"A fragile framework upon which to hang broad, mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming.",0
It would probably be the queen of the damned who would be duking it out.,0
Above most of its ilk are things that elevate glory.,1
There is an utter cuteness to both margolo and stuart.,1
The meaning of the afterlife is explored in a film.,1
The script could have been more credible with the same number of errors.,0
drags,0
The slack execution italicizes the absurdity of the premise in the translation.,0
Give the performance its due.,1
They succeed.,1
The plot is hackneyed and dull because we've seen murphy do the shtick to death.,0
Love can calm us down and bring out the joys we never knew were in our lives.,1
She might not last a while.,0
Is it right in its sequel.,0
The modern-office anomie films are all end-all.,1
He pointed his camera through the smeared window of his rental car to witnesses.,0
Enough negatives.,0
A charmer from belgium.,1
Try hard but come off amateur and awkward.,0
It was a potentially sudsy set-up.,0
A poetic thing.,1
A kind of guilt.,0
But compassionate.,0
A rant about the vagueness of excess.,0
It will be unexpectedly rewarding.,1
"Two fine actors, morgan freeman.",1
Allen's romantic comedies are relevant and enduring.,1
At least one.,1
A comedy.,1
"It was often pointed, satirical and sweet.",1
It follows a faulty premise into melodrama and silliness.,0
Any number of readings.,1
"Unlikable, uninteresting, unfunny, and completely incompetent.",0
dared to mess with some people.,0
There is one strike against it.,0
I enjoyed the chill.,1
There is a substantial amount of change that does not produce a transformation.,0
"It's not as long as the first, but still a good time at the cinema.",1
Audiences will have fun with the no- frills ride.,1
