sentence,label
She made a better reply.,0
That is the most kind answer I have ever heard.,0
That's a very kind answer that I have never heard before.,0
That's the sweetest answer I've ever heard.,0
That's the sweetest answer I've ever heard.,1
Advice that is helpful is not worth it.,1
Sally will give me more information than I received from you.,1
I've never seen a man taller than my mother.,1
My father is taller than the one man I've ever seen.,1
My father is taller than the taller man.,0
My father is taller than the man I've never seen before.,0
John wants to come up with a better solution than Christine did.,1
John wants to come up with a better solution than Christine.,1
John wants a better solution than Christine has.,1
Jack is more interested in the food than the mush.,1
Jack eats more than mush.,1
Jack ate more of this than he ate of that.,1
The table is longer than the door is wide.,1
Mary and John are both happy with their work.,1
Mary and John are happy with their work.,0
Mary and John are both happy with their work.,1
John is with his children and Mary is happy with her work.,1
John is with his children and Mary is happy with her work.,1
The table is longer than the door.,0
The door is wide.,1
I was happier there than I am here.,0
I'm sad more than angry.,1
I'm sadder than angry.,0
I'm not angry.,1
I'm worried more than thinking.,1
I'm more concerned than entertained.,0
I'm sad but not angry.,0
I'm sad and angry at the same time.,1
I'm both sad and angry.,1
I'm sad and angry at the same time.,0
I am angry today that I was yesterday.,1
John is taller than six feet.,1
John is taller than Bill.,1
Mary has many friends.,1
Mary has more than just Bill and Pete friends.,0
Mary has more friends than people who don't.,1
Mary has many friends than just Bill and Pete.,1
They could grow as high as six feet.,1
They can grow as much bamboo as they want.,0
They may grow as high as six feet.,1
They made as many as 20 errors.,1
They made as many mistakes as Joan did.,0
They made the same number of errors as Joan.,1
John is taller than six feet.,0
John is taller than Pete.,1
Mary has more acquaintances.,0
Mary has more friends than Pete and Bill.,0
John is shorter than five feet.,0
John is shorter than five feet.,1
Mary has more enemies than Bill.,1
Mary has more enemies than Bill.,0
Mary doesn't have as many as Jane.,1
Jane has more than Mary.,1
Mary swam more than Joan.,1
Mary swam more laps than Linda.,1
Bill kissed himself.,1
Bill kissed herself.,0
Sally kissed herself.,1
Kiss himself.,0
The robot kissed itself.,1
She used a zucchini to knock herself on the head.,1
She hit him on the head with a vegetable.,0
The snake was against the rock.,1
The Joneses think they are the best family on the block.,1
The Joneses think they are the wealthiest guy on the block.,0
Gary and Kevin were exhausted.,1
Gary and Kevin were exhausted.,0
People from Tucson are very fond of themselves.,1
I put the ice cream in the bucket.,1
She hit me with a hammer.,0
She hit herself with a hammer.,1
The building was destroyed by Doug.,1
Doug blew up the building.,1
Doug blew it up.,1
Doug blew it up.,1
What did you purchase?,0
I don't know what she bought.,1
The toothbrush is blue.,0
The cheese mice love it.,1
The elephants broke my television set.,1
Rosie likes magazine ads.,1
I think Rosie likes magazine ads.,1
Dana doesn't think Drew believes Rosie loves magazine ads.,1
Dave left.,1
Dave and Alina left their homes.,1
"Dave, Dan, and others left.",1
Who do you think will ask the first question?,1
Who do you think will ask the first question?,1
Who will ask Seamus first?,1
Who do you think will ask Seamus first?,0
I expect to see the results soon.,1
I expect to see the results soon.,1
I expect to see the results soon.,1
I expect more than double my profits.,0
I expect to make more money.,0
I expect to make more money.,0
I expect to make more money.,1
Who were you in Las Vegas?,1
You are taller than me.,1
My fridge is red.,0
Who did you see Bill?,0
My friends wanted to leave.,1
carrots are eaten by bunnies,0
George was singing to himself.,1
He was singing to George.,0
Betsy is in blue leather.,1
Everyone should be able to defend themselves.,1
Everyone should be able to defend themselves.,1
I hope they don't hurt themselves.,1
I hope he doesn't hurt himself.,1
Don't hit yourself.,1
She is moving around.,1
They are dancing.,1
The man is moving around.,1
The men are dancing.,1
The students discussed the project.,1
The chili was cooked and eaten by Zeke.,1
He ate the chili and cooked it.,1
He put the clothes away.,1
He put the machine in motion.,1
My brother had a birthday.,1
I gave my brother a present for his birthday.,1
Where do you live?,1
Everyone knows that Tasha likes Misha.,1
The man liked peanut butter cookies.,1
The puppy loved eating cookies.,1
The king loved cookies.,1
The green liked cookies.,0
The in liked peanut butter cookies.,0
The sing loved cookies.,0
John went to the store.,1
The man went to the store.,1
Quickly walks to the store.,0
The stone was kissed in the washroom.,0
The destruction of the city made the Mongols unhappy.,1
rity is an important quality,1
The president was assassinated.,1
Tucson is a great place to live.,1
The axe murderer's mother is Gabrielle's mother.,1
The mother of the hamsters is attractive.,1
Wendy's mother is from the country of Iceland.,1
Louis said that he was interested in parts of speech.,1
The cat ate a spider.,0
The cat ate a spider.,1
The cats ate something.,1
The cats ate something.,1
I ate an apple.,0
I ate an apple.,1
I ate some sugar.,1
I ate some sugar.,1
He is sincere.,1
I don't think his intentions are genuine.,1
The doctor's lunch was taken by the surgeon.,1
I asked the question.,1
I asked if you knew what the answer was.,1
I hit the ball.,1
I was spared the trouble.,1
I put the book in the box.,0
The book was put in a box.,1
I gave the box to someone else.,1
I gave the box to her.,1
I told Daniel the story.,1
I told Daniel that the exam had been canceled.,1
I told Daniel the story.,1
The Canadian government uses a parliamentary system.,1
A Canadian bought himself a barbecue.,1
The linguist didn't like looking at the internet.,1
We keep the book hidden from the public to protect the prudish.,1
Susan bought flowers for her mom.,1
Susan bought flowers for her birthday.,1
Susan bought flowers for her birthday.,0
I volunteered to give blood.,1
I don't care.,1
Andy is free to use his time.,1
Dan died.,1
Dan gives money to charity.,1
I apologized last week.,1
The student enjoyed his readings.,1
Dancers and musicians smoking.,1
I am eating a brownie and drinking lemonade.,1
We went over the bridge.,1
The man's car was the one I hit last week.,1
The man from NY said he gave peanuts to the elephants.,1
The man stabbed the king.,1
We ate at a fancy restaurant.,1
We ate.,0
I like big bowls of beans.,1
The dog kissed the big boy.,1
The dog was drooling.,1
John and the man went to the store.,1
John went to the store.,0
Bruce and Kelly disliked class.,1
The coffee is hot.,0
The animal hopped over the truck.,1
I have not seen this sentence before.,1
Susan will not sing at weddings.,1
The officer looked at the license.,1
Every cat knows where her favorite toy is.,1
The cat has a toy on the mat.,1
The child walked to the store.,1
John paid a dollar for some lettuce.,1
Teenagers drive quickly.,1
A magician with the right equipment can trick the audience.,1
The police might plant drugs in the apartment.,1
The Olympic hopefuls should practice daily.,1
People are warned about the dangers of too much cholesterol.,1
The faucet was dripping for months.,1
Marian wonders if the package from Boston will ever arrive.,1
I told Bonny to do dances from the Middle East.,1
Dan smokes in the office.,1
The belief that the inner structure of sentences is revealed by syntactic theory made the professor much more confident.,1
I bought a bird at the store.,1
I put the milk in the fridge.,1
The sweater was sent to Mary.,1
The man with the brown hair was familiar to me.,1
John said that Mary went to the store quickly.,1
I found a poem.,1
George got the minivan from Susanne.,1
A passionate love letter from a woman.,1
He blew out the candle.,1
He turned off the light.,1
He destroyed the building.,1
He survived the storm.,1
Shannon kissed the kitten.,0
Shannon left quietly.,1
Juliet says that the man is a liar to his parents.,1
The puppy licked the kitten.,1
It is raining.,1
Fred is fine.,1
Bill's breath smells like onions.,1
Susan kissed the clown.,1
The person danced a jig.,1
Dale said that the lawn was in bad shape.,1
The steak was cut by Gilgamesh.,1
We traveled all the way to Buenos Aires.,1
John tagged Lewis with a baseball.,1
The big man loves bagels with cream cheese.,1
Susan was on a train from New York.,1
A can of soup was kicked from New York to Tucson by a platypus.,1
John said Martha sang aria with gusto.,1
Martha said that John sang aria.,1
The cover of the book stinks.,1
Mary stole the purse deftly.,1
The students hated the trees.,1
Many soldiers claim bottled water is best for thirst.,1
It's helpful to grow your business through networking.,1
I didn't read a book the entire time I was in the library.,1
I did not have a large amount of money.,1
The paper was written by Felicia.,1
She hit herself on the head with a vegetable.,1
She hit her with a zucchini.,0
Any description of her is believed byHeidi.,1
John knew he would have a picture of himself hanging in the post.,1
John isn't a big fan of chocolate.,1
Tom thinks his picture gives him creeps.,1
Marilyn Monroe is a woman.,1
Gene Simmons was named after a person.,1
Kevin and Geordie ate spaghetti with a spoon.,1
The chef serves salads with forks.,1
I am afraid of tigers.,1
I am scared of tigers.,1
Circus performers are something I enjoy.,1
I don't like tigers.,1
I enjoy watching circus performers.,1
I like clowns and am fond of tigers.,1
I am fond of clowns and scared of tigers.,1
Bob is more serious about Mary than Paul.,1
Robert Burns' book of poems with a red cover is very long to read.,1
The book of poems with a red cover takes a long time to read.,1
The book of poems from Blackwell with a red cover takes a long time to read.,1
The book of poems from Robert Burns with a red cover takes a long time to read.,1
The book of poems by Robert Burns is very long to read.,1
The book of poems by Robert Burns takes a long time to read.,1
The book of poems has a cover by Robert Burns and takes a long time to read.,1
A book with a red cover of poems by Robert Burns takes a long time to read.,0
The book has a red cover and takes a long time to read.,0
Robert Burns' book with a red cover takes a long time to read.,0
The book of poems with a red cover and a blue spine is not easy to read.,1
The book of poems and fiction takes a long time to read.,1
The poem with the red cover takes a long time to read.,0
I loved the policeman so much.,1
I loved the policeman so much.,0
The policeman and the baker were very close to my heart.,0
Susan and Mika were very fond of the policeman.,1
Susan was the baker.,0
John is afraid of dogs.,1
John is afraid of animals.,1
A few books take a long time to read.,1
Two or more boring books can take a long time to read.,0
There is a red dress with pink stripes.,1
The man from Brazil found the books in the puddle.,1
She never keeps her pencils in the right drawer.,1
Dan went to New Mexico in the rain.,1
George wrote poems for Jane.,1
There is a group of people lined up behind the door of the building.,1
I worry that there are automobile factories in Michigan.,1
The structure rules that explain phrase structure are not understood by most people.,1
My favorite language is simple and uncomplicated.,1
The students from Michigan didn't like Ivan very much.,1
Students of syntax in Tucson can read the collection of articles with the red cover.,1
The minister with the beard was shocked yesterday by the obscene verse from Italy.,1
The big man in the room said that John danced an Irish jig from County Kerry to County Tipperary on Thursday.,1
"A sack of potatoes with mealy skins fell on the linguistics professor, who had terrible taste in T-shirts from the twelfth story.",1
The bright green filing cabinet was filled with boring articles from a prestigious journal.,1
The panther has a dark coat.,1
The building's roof is leaking.,1
I was impressed by the man's hat.,1
The panther wears a dark coat.,1
The building's roof is leaking.,1
The man is standing over a hat.,1
I was impressed by the man standing over there hat.,0
I was impressed by the man standing over there.,0
The boy ran.,1
Howard is studying linguistics.,1
Peter said that Danny danced.,1
Bill wants Susan to leave.,1
Peter thinks that he has a girlfriend.,1
The crash of 1929 was caused by people selling their stock.,1
Mary should not have to love that object.,1
I said that Mary signed my book.,1
I want Mary to sign my book.,1
I have never seen you eat asparagus.,1
I am aware that you ate asparagus.,1
I have never seen you eat asparagus.,0
I have never seen him eat asparagus.,0
I've never seen him eat asparagus.,1
I think he eats asparagus.,1
I would like to eat asparagus.,1
I want him to eat vegetables.,1
I don't know if he eats asparagus.,1
It's a travesty for him to eat asparagus.,1
I asked him to eat asparagus.,1
I think he will eat asparagus.,1
Claus was asked if he ran a marathon.,1
Claus was asked if he had run a marathon.,0
Did Claus run a marathon?,0
Can you lead a horse to drink water?,1
He will leave.,1
He leaves.,1
The peanut butter is bad.,1
The swing hit the ball.,1
Harry's shiny tap shoes show his love for dancing.,1
The oil was pumped across the river.,1
The man thinks the person is a power hungry dictator.,1
Brezhnev told him to leave.,1
Stalin was holding the bag.,1
Students should eat asparagus according to Robert.,1
Robert thinks the student should eat asparagus.,1
Students like studying phonetics.,1
Martha said that Bill liked his breakfast.,1
Assume that she wants you to study a new language.,1
For Maurice to have a fight.,1
The centaur has never been beaten by a man.,1
Some man has defeated the centaur.,0
The centaur has never been beaten by a man.,0
Rosemary doesn't like New York.,1
Rosemary doesn't like it.,0
Jennie smiled.,1
The microwave had Jennie smiling.,0
The whale received a lollipop.,1
The whale was given to Traci.,0
A lollipop was given to her.,0
Ryan hit Andrew.,1
Michael broke the glass.,1
The girl likes cookies.,1
Lorenzo witnessed the eclipse.,1
Kenny is frightened by Syntax.,1
She kept her book.,1
Ben was hit by the arrow.,1
The psychologist doesn't like phonology.,1
Doug went to Chicago.,1
Dave was given a drink.,1
George gave Jessica a book.,1
Daniel was reprimanded by Hanna.,1
Steve got the assignment from Bob.,1
There was a linguistics class that Stacy graduated from.,1
Andrew lives in Tucson's finest apartment.,1
Chris hacked the computer.,1
The door to the linguistics building will be opened by this key.,1
He bought flowers for someone else.,1
She cooked dinner for Matt.,1
The flute was placed by John.,0
John put the book on the table.,1
John put the book on the table.,1
Megan is fond of Kevin.,1
Megan is happy.,0
Megan is a big fan of Jason.,0
It was raining.,1
It snowed.,1
It applauded.,1
It's likely that Bill loves chocolate.,1
Bill likes chocolate.,1
I put a book on it.,1
It bit me on the leg.,1
Shannon sent Dan an email.,1
The baseball hit Julia.,1
A person dances a jig.,1
Yuko rubbed the pizza.,1
It is raining in San Francisco.,1
A stodgy professor left with his assistant.,1
I used my iPod to play a tune.,1
Molly kissed Calvin.,1
The students were given a test by Mercedes.,1
Spot ate a treat.,1
Susan ate at the restaurant.,1
Gwen looked at something.,1
Michael asked a question.,1
Adam asked if he liked pineapples.,1
I don't like the fact that television is so offensive these days.,1
It's not clear why Angus hates sushi.,1
The sandwich was smiling.,0
The flute was placed on the table.,0
John was on the table.,0
John put the instrument on the table.,0
The fork placed the rock in the sky.,0
The flute was placed at the table.,0
John bit the apple.,1
Susan forgives Louis.,1
The jockey is on a horse.,1
The soldier received the medal from Phillip.,1
The apple was injured.,1
Louis was not angry.,1
The horse was being ridden.,1
The soldier received the medal.,1
The soldier received a medal.,1
The apple was damaged.,1
Susan forgiven Louis.,1
The jockey was on the horse.,1
Phillip gave the medal to the soldier.,1
The soldier received a medal.,1
I ate some apples.,1
I ate.,1
I think John enjoys his beer.,1
I believe John likes his beer.,1
John should like his beer.,0
I think John likes his beer.,0
I ordered John to drink his beer.,1
I told John to drink his beer.,1
John was supposed to drink his beer.,0
I told John to drink his beer.,1
"If John drinks his beer, I will order it.",0
I asked if John liked his beer.,0
I asked if John liked his beer.,0
I asked John to like his beer.,0
I asked John to drink his beer.,0
I asked if John liked his beer.,1
The person thinks Andy is eating candy bars.,1
Andy is said to have eaten salmon flavoured candy bars.,1
Andy will eat salmon flavoured candy bars.,1
Andy is a big fan of salmon flavoured candy bars.,1
The salmon themed candy bars are believed to have been eaten.,1
He has been dancing.,1
I had eaten some muffins.,1
I've eaten beef waffles.,1
I will have eaten some waffles.,1
Jeff was dancing with Sylvia while Amy was angry at their table.,1
The soup got spilled while it was being eaten.,1
Jeff must have eaten a muffin.,1
Jeff ate the deep fried muffin.,0
Jeff must not have eaten a deep fried muffin.,1
Jeff must not have eaten a deep fried muffin.,0
Calvin has something to eat.,1
Susan has a cold.,1
Bill had an accident.,1
Calvin ate a peanut.,1
Frank has been drinking.,1
Bill has been dancing.,1
He is a doctor.,1
The one that mattered was Jorge.,1
Alex was eating something.,1
Megan was with her brother.,1
Catherine did her homework.,1
Catherine didn't eat.,1
Calvin did not do a back flip.,1
Has Bill eaten a meal?,1
Is Bill consuming food?,1
Did Bill eat dinner?,1
Did you eat Bill's dinner?,0
Has Calvin been to a bowl?,0
He is not leaving.,1
Calvin has not eaten dinner.,1
Spot did not use his mouse.,1
Calvin ate a meal.,0
Calvin doesn't have any of the stuff.,0
He didn't do his homework.,0
I shouldn't eat plums.,1
I don't should eat plums.,0
I can eat plums.,0
I should eat plums.,0
I want to eat plums.,0
Calvin won't eat beef waffles.,1
Calvin will not eat beef waffles.,0
Calvin could eat waffles.,0
Calvin could eat the waffles.,0
I ate some muffins.,1
He eats deep fried muffins.,1
I might have eaten deep fried muffins.,0
He might eat deep fried muffins.,0
He might eat some deep fried food.,1
I may eat deep fried muffins.,1
He will eat muffins.,1
He will eat muffins.,0
Sylvia will hit Jeff upside the head.,1
Sylvia could hit Jeff in martial arts class.,1
Sylvia is hitting Jeff in martial arts class.,1
The cat had eaten something.,1
The cat was consuming food.,1
The tuna was eaten.,1
The cat hadn't eaten.,0
The cat was moving.,1
The tuna was being eaten.,1
The cat was eating.,0
The cat was consuming food.,0
The cake was eaten.,1
The cake was eating something.,0
The cake had been eaten.,0
Reggie didn't chase the ball.,1
Did Calvin enjoy the waffles?,1
What did Calvin eat?,1
John must not have eaten.,0
John wouldn't have eaten.,0
The supervisor walked into the room and saw that the prisoner was being questioned and stopped it.,1
The candy canes should not be eaten byFiona.,1
The candy canes have not been eaten.,1
Is it possible for Fiona to eat candy canes?,1
I wanted him to leave.,0
I wanted him to leave.,0
"If he left, I wanted.",0
I want him to leave.,1
I wanted to leave.,1
John ate cauliflower.,0
John ate cauliflower.,0
John might have eaten the cauliflower.,1
"If John ate the cauliflower, how did she find out?",1
John was investigated to eat cauliflower.,0
The cauliflower was being investigated to eat.,0
John said thatHeidi was a big fan of broccoli.,1
John said if she was interested in broccoli.,0
John told her to eat the broccoli.,0
Andy promised that we would go.,1
We would go.,1
Andy promised if we'd go.,0
Andy promised us to go.,0
Andy said he would go.,1
I would buy a ring for a rich man.,1
He would buy a ring if he was rich.,0
Rory eats.,1
The person ate muffins.,1
The muffins were eaten.,1
The muffins had been eaten.,1
The muffins have been eaten byRory.,1
The muffins must have been eaten byRory.,1
There is a chance thatRory is eating muffins.,1
The muffins will be eaten byRory.,1
Rory eats muffins,1
The girl is eating muffins.,1
Maybe he was eating the muffins.,1
The muffins were being eaten.,1
The tuna was being eaten.,1
Calvin will eat.,1
The tuna will be eaten.,1
Calvin will be eating.,1
Calvin will have eaten.,1
The tuna will be eaten.,1
The tuna will have been eaten.,1
Calvin will have been consuming food.,1
Calvin was eating.,1
Calvin had eaten something.,1
Calvin was eating.,1
The tuna must have been eaten.,1
The tuna was being eaten.,1
He hasn't eaten yet.,1
I have never seen a movie like this before.,1
I don't have a pen when I need it.,1
I like peanut butter.,1
I don't like peanut butter.,1
Kim is often thought to hate phonology by Martha.,1
Do you like eating peanut butter?,1
Have you ever been a fan of peanut butter?,1
Do you always think negatively?,1
Bradley left.,1
The man left Tucson.,1
John left his wife.,1
I want Bradley to leave.,0
John thinks it's left.,0
It is likely that John will leave.,1
John is likely to leave.,1
The policeman kissed a puppy.,1
The policeman kissed the puppy.,1
The puppy was kissed.,1
John chuckled.,1
The audience was laughing.,1
Bill is the one likely to hit.,0
The puppy was kissed by it.,0
Steve was swatted by Jennifer.,1
Steve hit Jennifer.,1
She hit him.,1
He hit her.,1
I walk.,1
You walk.,1
It is most likely that Patrick left.,1
That Patrick left is probable.,1
Patrick is probably that left.,0
It is likely that Patrick will leave.,0
Patrick is likely to leave.,0
Patrick is likely to leave.,1
He kissed her.,1
She was kissed.,1
She kissed him.,0
It kissed her.,0
Someone danced at the palace.,1
The palace had a person at it.,1
The men were dancing at the palace.,0
Three men arrived at the palace.,0
It looks like Sonny loves Cher.,0
The dog bit Bill.,0
That left is likely to be Donny.,0
The Shah was asleep.,1
The Shah slept in the bed.,1
There was dust on the bed.,1
Dust fell on the bed.,0
Bill was hit by a ball.,1
Bill hit me with a baseball.,0
Bill gave Sue a book.,1
Bill gave Sue the book.,1
Bill gave the book to Sue.,0
I sliced the bread.,1
The bread is very soft.,1
The boat was not moving.,1
The boat was sank by a torpedo.,1
The captain sank the boat.,1
The boat was sunk by a torpedo.,1
The boat sank it.,0
The boat was sunk by the captain.,1
I sent a book to him.,1
I sent him a book.,1
A book was sent.,1
A book was sent to Louis.,0
A book was sent to Louis.,0
A book was sent to Louis.,1
A book was delivered.,0
John seems to have left.,1
Bill wants John to leave.,1
John wants Bill to leave.,1
John wants him to go somewhere else.,1
John thinks he was at the game.,1
John thinks he was at the game.,1
He is thought to have been at the game.,1
The book thatBecky bought was the syntax book.,1
What did she purchase?,1
What did she say she bought?,1
Matt kissed her.,1
Which one did Matt kiss?,1
I don't know who kissed Jim.,1
The fact that I like strawberry flavoured milk shakes is not up to you.,1
She said that tuna-flavor milkshakes are good for you.,1
I asked where you found it.,1
I'm not going to reveal the place.,1
I asked who kissed her.,1
I know people who were kissed by her.,1
She kissed several people.,1
She kissed several people.,1
I purchased the book you recommended.,1
I bought the book you recommended.,1
The guy in the red hat just hit me.,1
I think that guy was drunk and just hit me.,1
"The man, who I think may be drunk, hit me.",0
Bill claimed that he read.,1
What do you think about the kiss?,1
Bill claims that he read the book.,0
Which cake was baked by the man?,0
I don't know what John bought.,1
Do you think John bought the sweater?,1
How do you find out what John bought?,0
What do you think John bought?,1
I don't know what John bought.,1
I wonder what he kissed.,1
Who wondered what kissed you?,0
I asked John what he kissed.,1
There was no doubt that the police would make an arrest.,1
I liked Mary and John.,1
Who did you like most?,0
I ate some popcorn.,1
What do you like to eat and drink?,0
Who is fond of who?,1
Who is in love with whom?,1
Who is Shelly fond of?,1
There was a spaceship in the linguistics lounge.,1
What is bothering you?,1
Someone has seen my snorkel.,1
How was the plot discovered?,1
Which animals lost their leashes?,1
What did Jean think about the case?,1
The sales of cars have surprised the people who sell them.,1
Can you find a store that sells light bulbs?,1
John was bitten.,1
It's likely that she will leave New York.,1
It is likely that she will leave New York.,1
Lucy seems to have been attacked.,1
What did you purchase at the store?,1
What is the most likely place where Beth bought her groceries?,1
What is likely to have been purchased at the store?,1
Slave labor built the trail we walked today.,1
Bill complains about the guys who work near him.,1
A teacher hired by Mike was surprised by the cost of bagels imported from Iceland.,1
Clay was given a book by Josh.,0
Josh gave Clay a book.,1
Briana showed him to himself.,1
Briana showed him what he was made of.,0
I demolished the building.,1
I destroyed the building.,1
I blew it up.,0
I blew it up.,1
Susan sent the package to a friend.,1
I asked if he had seen the mythical creature.,1
I bought flowers for him.,1
I bought flowers for him.,1
Jean is likely to leave.,1
Jean is reluctant to leave his home.,1
Jean is probable.,0
Jean wants Brian to leave.,1
Jean persuaded Brian to leave.,1
It is likely that Jean left.,1
It is likely that Jean left.,1
Is Jean going to leave?,0
Jean left and it was reluctant.,0
Jean left hesitant.,0
Jean is expected to dance.,1
The cat is moving.,1
The cat thinks he's out of the bag.,1
Is likely to dance with Jean.,0
Jean is likely to dance.,1
Jean would like Robert.,1
Jean wants him.,1
I want her to dance.,0
I want Jean.,1
I want Jean to dance.,1
Jean wants to dance.,1
Jean is reluctant.,1
A dating service can help you find a new partner.,1
Jean tried to act.,1
Robert knows that being well behaved is important.,1
Robert knows that it's important.,1
Robert knows he has to be well behaved.,1
Louis asked Kate to leave.,1
Louis asked Kate to leave her job.,0
Louis asked Kate to shave himself.,0
Kate agreed to let Louis shave himself.,1
It's expected that you behave yourself in public.,1
Robert knew that he had to behave himself.,1
Mike was expecting Greg to take out the trash.,1
The boys don't want to leave.,1
Robert is going to do his homework.,1
Jean seems to be happy.,1
Rosemary tried to buy a new car.,1
Susan asked Bill to let her sing.,1
Susan was hoping to sing in the concert.,1
Christina is going to leave.,1
Fred was thought to have wanted to dance.,1
Susan consented to being kissed.,1
Alan told me who wanted to be impervious.,1
What did John want to eat?,1
The book is easy to read.,1
John is easy to please.,1
It is a goal for next year to improve myself.,1
It would be a good idea to improve yourself.,1
Bruce should consider therapy.,1
Jane went to a health spa.,1
Kathleen doesn't like her job.,1
My brother likes jazz music.,1
She is very afraid of spiders.,1
That type of behavior is not something that I like.,1
The students were happy with the news.,1
Milo is disturbed by horror films.,1
The exhibition caught the attention of the critics.,1
Kathleen dislikes the pictures of her.,1
The children were admiring photos of each other.,1
She doesn't like reading about herself in the tabloids.,1
Milo is always disturbed by pictures of himself.,1
It would be a dream to be able to buy a ticket to France.,1
It's annoying to read about herself in the tabloids.,1
Brandon has more books than short stories.,1
Robin won't eat ice cream.,1
I'm not sure what John could bake.,1
Frank and Morgan will eat apples together.,1
Frank and Morgan will eat the same apple.,1
Calvin will hit himself.,1
Calvin and Otto will do the same thing.,1
Calvin and Otto will both strike themselves.,1
Calvin has dated every girl that Jeff has dated.,1
Calvin and Jeff have dated girls.,1
"I know which guys you've dated, but I don't know which ones you haven't.",1
Which language do you want the person to speak?,0
I don't know which language the person speaks.,0
Calvin will make a decision about someone today.,1
I don't know who Peter was talking to.,1
Megan read every book that Brandon read.,1
Every book that Megan and Brandon read was the same.,1
John has more to eat than Darin.,1
Calvin likes what he sees.,1
Sylvia wants to catch a fish.,1
Calvin was in the mirror.,1
Chris said he was sad.,0
Chris wants to win.,1
Chris saw some pictures of himself in the gallery.,1
Which pictures of himself did Chris like the most?,1
Which pictures of himself did Chris like?,1
Bill's description of herself was believed byHeidi.,0
"She has won, that's what he thinks.",1
The pictures of herself are pretty.,1
There was a present for her.,1
The palace was destroyed by the army.,1
The palace was destroyed by the army.,1
There is a person who wants to kiss herself.,1
John described herself to Heidi.,0
The TV depicts herself in a negative way.,0
The pictures of herself were embarrassing.,1
Bill's pictures of himself were embarrassing.,0
Chris said that he was angry.,0
Peter had a picture of her.,1
She had drawings of her.,1
John is a happy person.,1
John likes to have pictures of himself.,1
John likes Mary's pictures of himself.,0
John thinks Mary's depiction of himself is not right.,0
John thinks that depictions of himself are wrong.,1
John likes pictures of himself.,1
John believes he is the best baseball player.,1
John wants to praise himself.,1
John loves him.,0
John loves his dog.,1
John inquired about the unflattering description of his work in the paper.,1
John asked if his essay would be published.,1
Any bird can hunt.,1
John talked to women.,0
The fund was contributed by any woman.,0
John talked to people who came up to him.,1
Any woman who heard the news made a contribution.,1
A man who saw the fly in the food didn't eat dinner.,1
You can pick any flower.,1
Pick any flower.,0
This plane could be piloted by any pilot.,1
The pilot must be in this plane.,0
Any student must be willing to work hard.,1
Any doctor can tell you that.,1
Any soldier needs to be prepared to die for her country.,1
John spoke to a woman.,1
John was not talking to a woman.,1
John kissed the ugliest woman.,1
John kissed the woman who came up to him.,1
A lion is very big.,1
Any lion is usually magnificent.,0
Sometimes a philosopher is wrong.,1
Sometimes a philosopher is wrong.,1
You have to pick a flower.,1
A pilot is in this plane.,1
A student needs to work hard.,1
A soldier should be prepared to die for her country.,1
Rarely is a lion magnificent.,1
Any lion is majestic.,1
The lion is never majestic.,1
Any lion is majestic.,0
Any lion is majestic.,0
Any lion is magnificent.,0
You can pick any flower.,1
You can pick any flower.,1
Any pilot could fly this plane.,1
Any pilot could fly that plane.,1
You may only pick the rose.,1
Any pilot could fly this plane.,1
John talked to every woman that came up to him.,1
John spoke to most of the women who came up to him.,1
John talked to everyone except Sue.,1
John made a salad with carrots from his garden.,1
John put a carrot in the salad.,1
John talked to a woman.,1
A woman made a contribution to the fund.,1
A man didn't eat dinner because he saw a fly in the food.,1
John spoke to every woman that came up to him.,1
Every woman who heard the news contributed.,1
Every man who saw the flies didn't eat dinner.,1
John talked to women.,1
Mary regretted helping him.,1
Mary talked to men and women.,0
Every student in Mary's class is working on something.,1
Every student in Mary's class knows that he is working with polarity items.,1
Mary's class is made up of students who are working on items with the opposite sex.,1
Mary's class voted Republican.,1
Mary's friends are all women standing under that tree.,1
The President thanked all the soldiers who had fought.,1
The people who attended the rally signed the petition.,1
"We didn't keep a list of the soldiers, but the President thanked them for their service.",1
Every student in Mary's class voted Republican.,0
Every woman under that tree is a friend of Mary.,0
Students in Mary's class voted.,0
Mary's friend is any woman standing under that tree.,0
The President thanked the soldiers who fought in the Gulf.,1
Four stars are the highest ranking that a restaurant can get in the handbook.,1
Everyone in Mary's seminar is writing a paper.,1
John spoke to women at the party.,1
John talked to powerful politicians.,1
John talked to politicians.,0
Mary answered all the questions confidently.,1
We threw away the leftovers.,1
John bought a picture of Queen Elizabeth.,0
John bought any picture of Queen Elizabeth.,1
"Every philosopher is wrong, but he doesn't admit it",1
Any lion is beautiful.,0
Any lion is rare.,0
A female tiger has orange fur with black stripes.,1
Birds fly.,1
Any bird can fly.,1
All fugitives are in jail.,1
All lizards will die.,1
John talked to women.,0
John talked to some women.,1
The snow is not white.,1
The man didn't eat dinner.,1
Mary talks to students.,1
Mary talked to angry students.,0
Mary spoke to students who were angry.,1
Mary talked to people.,0
This plane must be flown by any pilot on duty today.,0
Today is a flying day.,1
He found books on giraffes that every student read.,1
The bed must have any flower on it.,0
You can pick flowers.,1
You have to pick the flowers.,0
Mary picked out flowers.,0
You can pick every flower.,1
"You can pick any flowers, but leave a few for Mary.",1
You can pick any flowers.,1
Mary did not pick any flowers.,1
Pick a flower.,1
Don't allow any liquor.,1
Pick any of the flowers,1
"If you have any of this liquor, destroy it.",0
Mary didn't see many flowers.,0
Mary didn't see a flower.,0
